"","class","pre"
"ENSMUSP00000023486.8",1,0.682030145778332
"ENSXETP00000062146.1",1,1.20299974304789
"ENSP00000496997.1",1,0.38281480152768
"FBpp0087649",1,1.18561631883542
"ENSMUSP00000099411.3",1,0.259382404383121
"ENSMUSP00000063325.5",1,0.49567739492964
"ENSCINP00000013281.3",1,1.10953465297411
"FBpp0088518",1,0.948414167398111
"ENSDARP00000078653.3",1,1.0366323563848
"ENSP00000478171.1",1,1.16766320472509
"EEED8.10a",1,0.618086969570712
"YDL103C_mRNA",1,0.781987493492036
"FBpp0077504",1,0.415073291147702
"YDR117C_mRNA",1,0.854362438317019
"ENSFCAP00000011350.5",1,1.32486115328799
"ENSORLP00000021673.2",1,0.695030200897428
"ENSMUSP00000113678.1",1,1.03814982833208
"R03D7.7",1,1.01369268443833
"ENSMUSP00000105646.2",1,1.29612071310722
"YMR203W_mRNA",1,0.91536050476362
"YJL218W_mRNA",1,-0.0515122631979191
"ENSMUSP00000005077.6",1,0.877660923567126
"ENSP00000403365.2",1,0.638712573337269
"ENSMUSP00000023105.3",1,0.331247427218012
"ENSXETP00000043135.3",1,0.881109850673794
"ENSMUSP00000021052.9",1,0.980508411228772
"F02A9.3.1",1,0.943141845821179
"YDR440W_mRNA",1,1.02207671584636
"ENSEBUP00000027550.1",1,0.890438793484874
"FBpp0309755",1,1.20270001680979
"ENSEBUP00000024449.1",1,0.92873077220363
"ENSONIP00000011860.1",1,0.864523292148114
"T22B7.4",1,1.04113333158074
"C09G9.6",1,1.11200772975765
"FBpp0076284",1,1.12871789911972
"YLR244C_mRNA",1,0.573512668379067
"ENSMUSP00000070504.7",1,0.988150461759003
"YDR129C_mRNA",1,1.26040066367665
"ENSCINP00000020322.3",1,0.886046529364661
"FBpp0080387",1,1.03397413381261
"ENSMUSP00000054307.6",1,1.2101016721261
"ENSP00000484616.1",1,1.06725724292419
"ENSCINP00000018420.3",1,1.04115735143054
"ENSP00000458350.1",1,0.919248579602459
"ENSDARP00000098110.3",1,0.971628294308743
"ENSOARP00000019407.1",1,0.985414672714551
"ENSEBUP00000004175.1",1,1.12369007441077
"ENSONIP00000012027.1",1,0.729922712901507
"ENSMUSP00000082288.5",1,0.966369712601649
"YNL208W_mRNA",1,1.35483814632908
"ENSMUSP00000138083.1",1,0.692146201125834
"ENSCINP00000012825.3",1,1.03374061574854
"ENSP00000406061.2",1,1.04616781857728
"ENSECAP00000001477.2",1,1.06064310106642
"ENSBTAP00000012544.3",1,0.816019518622534
"ENSOARP00000011131.1",1,1.0622537327639
"ENSP00000434611.1",1,0.815143017840017
"FBpp0084267",1,0.942991640732925
"YPL105C_mRNA",1,1.12093539738054
"ENSXETP00000029511.3",1,0.836717006304057
"ENSMUSP00000133204.1",1,0.495077535618709
"YNR021W_mRNA",1,0.882898340001579
"T21B10.1",1,0.985764394544128
"YDL131W_mRNA",1,0.743992570301385
"ENSMUSP00000144984.1",1,0.374982409634607
"ENSMUSP00000034644.8",1,0.935422687605403
"ENSELUP00000018186.1",1,0.996559214864602
"ENSP00000430639.1",1,0.460389430927903
"Y53G8AR.9",1,0.923114398937324
"ENSMUSP00000005413.3",1,0.918560021344154
"ENSP00000429824.1",1,1.13845526540193
"ENSCHIP00000020925.1",1,1.08603619007387
"ENSORLP00000035570.1",1,1.05352069776431
"ENSMFAP00000043251.1",1,1.14893688230918
"ZK1307.9",1,1.06802559623961
"ENSMMUP00000038684.2",1,1.00620440759142
"ENSP00000354218.4",1,1.08832617176225
"ENSGALP00000010944.6",1,0.662487056721977
"FBpp0309175",1,1.09060679762719
"ENSEBUP00000022850.1",1,1.17948714135075
"ENSP00000413346.1",1,0.149911958507134
"ENSECAP00000033733.1",1,1.02458859165775
"YCR090C_mRNA",1,0.492193910095929
"ENSP00000463481.1",1,0.731183000476217
"Y54E10A.7.1",1,0.801298341934981
"ENSP00000435272.1",1,0.969142551820282
"ENSRNOP00000071179.1",1,0.348232184629768
"FBpp0300877",1,0.913518622141482
"YJL096W_mRNA",1,1.01686477558762
"ENSCHIP00000009391.1",1,1.05186568180963
"FBpp0304100",1,0.978683708227302
"K11D2.5",1,0.989415049649838
"C34E10.11",1,1.10807314085672
"ENSOCUP00000023554.2",1,1.06104424679808
"ENSMMUP00000007104.3",1,1.11335752324136
"YMR003W_mRNA",1,0.892528673122644
"FBpp0077065",1,0.9909444440739
"FBpp0303669",1,0.844449070900478
"ENSOANP00000004720.1",1,1.22297615002581
"FBpp0289271",1,0.997882356781145
"ENSP00000356436.3",1,0.869133034609133
"ENSP00000268058.3",1,1.08840684842467
"YGL136C_mRNA",1,0.628487222760469
"ENSONIP00000003776.1",1,1.09154653767659
"ENSP00000493041.1",1,1.04225975844568
"ENSMUSP00000053483.4",1,1.08131755059757
"Y75B8A.7",1,0.99361317733637
"ENSP00000360184.4",1,0.618782098694236
"ENSCINP00000008581.3",1,0.934897730181631
"YEL032W_mRNA",1,1.01085443160695
"ENSP00000380990.3",1,0.429112576787665
"ENSELUP00000024555.1",1,1.2203745774128
"ENSEBUP00000010985.1",1,1.03394767680116
"YDL092W_mRNA",1,0.904195001819863
"ENSP00000350848.2",1,1.2430672983009
"ENSORLP00000007030.2",1,0.627607805496782
"ENSONIP00000002947.1",1,1.03439559173759
"ENSP00000265174.4",1,1.28763936147051
"ENSRNOP00000034180.3",1,0.703195090062964
"ENSFCAP00000041202.1",1,1.2418974892171
"FBpp0081342",1,1.19380588801264
"ENSMUSP00000049147.4",1,1.17395601021248
"ENSMUSP00000151403.1",1,1.41682750011794
"ENSP00000397891.1",1,0.757385454261751
"C03A3.3",1,-0.074589239721455
"ENSPTRP00000086742.1",1,0.960167552145201
"Y73B6A.4",1,0.581722645991654
"ENSCINP00000008964.3",1,0.586323239105527
"FBpp0289702",1,1.08661963832606
"ENSEBUP00000005708.1",1,1.28825272168511
"ENSOARP00000011962.1",1,0.984278845529236
"FBpp0099920",1,-0.200346158768036
"ENSORLP00000034791.1",1,0.458499293784649
"FBpp0289481",1,1.11413490656739
"FBpp0087569",1,1.00942716367437
"F49F1.14",1,0.891692777153587
"FBpp0308797",1,0.607704636595739
"W03D2.4",1,0.487869795881359
"ENSP00000415589.1",1,0.656949805976853
"YGR280C_mRNA",1,0.916054824437128
"ENSEBUP00000009083.1",1,0.983676634025583
"T07A9.9a.1",1,1.18458951930741
"ENSBTAP00000003444.6",1,0.343120384968858
"C18A3.3",1,1.11791924238098
"ENSMUSP00000027626.6",1,1.0170563738506
"FBpp0306760",1,0.55150306804609
"ENSSSCP00000036461.1",1,0.805998755900958
"YPR100W_mRNA",1,1.32526748237094
"YJR088C_mRNA",1,0.276199253465406
"ENSCINP00000005569.3",1,1.00206440264705
"YGR159C_mRNA",1,0.58521904485736
"ENSOCUP00000020560.1",1,0.641098988283024
"ENSXETP00000062387.1",1,1.15699688819472
"ENSP00000430309.1",1,1.51554251078913
"YGL178W_mRNA",1,0.975755168907329
"K10C9.3",1,1.04217562267645
"ENSP00000350012.3",1,1.18706817358342
"ENSFCAP00000050423.1",1,0.90527446769337
"YLR192C_mRNA",1,1.09567463647653
"W02D3.11a",1,1.04468639954113
"ENSEBUP00000018798.1",1,1.06781876484378
"ENSP00000443585.1",1,1.0572056272268
"ENSCPOP00000031876.1",1,0.731347483530666
"YMR014W_mRNA",1,0.919006879854743
"ENSMUSP00000137476.1",1,1.05548372141498
"ENSP00000487420.1",1,1.27804649585167
"YML042W_mRNA",1,0.864896317918269
"YDR174W_mRNA",1,1.07244723148907
"ENSP00000421839.1",1,1.15807781165158
"FBpp0293470",1,0.989882741602259
"ENSECAP00000029297.1",1,0.866786827163205
"ENSORLP00000030377.1",1,1.15691191740531
"ENSELUP00000000304.1",1,0.936624285449209
"FBpp0076825",1,1.00568599757988
"CD4.3.1",1,0.969316782757629
"ENSP00000351926.4",1,0.991775861317084
"ENSMUSP00000070149.4",1,0.440823537586506
"ENSP00000272091.7",1,0.915842609451311
"YNL225C_mRNA",1,0.9668479925601
"ENSP00000462950.1",1,0.715395668002289
"ENSP00000431520.1",1,0.65051494669838
"ENSRNOP00000073234.1",1,1.03662654950147
"ENSELUP00000038451.1",1,0.849464161004787
"ENSGALP00000072364.1",1,1.05314298249339
"YDR332W_mRNA",1,0.793985716788798
"ENSMUSP00000115155.1",1,1.48778882680483
"K06H7.3.1",1,1.05363002536385
"ENSMUSP00000105976.2",1,0.942112481492991
"ENSTRUP00000051952.1",1,0.663827937526357
"ENSECAP00000022006.2",1,0.527615772043801
"ENSONIP00000022532.1",1,0.607738181233536
"F54D8.2.1",1,0.57865015628703
"ENSMUSP00000108236.3",1,0.507384332083472
"ENSTRUP00000051778.1",1,1.07123878887164
"ENSP00000495765.1",1,1.28776247685692
"ENSP00000408108.2",1,1.3233087785747
"YGL130W_mRNA",1,1.14861731764307
"FBpp0297502",1,0.993658075619539
"YNR006W_mRNA",1,1.04312660994118
"ENSP00000395872.1",1,1.26559979245652
"ENSP00000262640.6",1,1.34792118412757
"Y66H1B.4",1,0.69198379618579
"YPL243W_mRNA",1,1.04283273552371
"ENSECAP00000000188.2",1,1.10715852091568
"YNL134C_mRNA",1,1.03378719470091
"ENSGALP00000061989.1",1,1.09108852836957
"YDR292C_mRNA",1,0.90439990774275
"ENSP00000291634.6",1,1.03774300868328
"ENSP00000407448.1",1,1.06540446750722
"ENSMUSP00000021335.5",1,0.808981687645182
"FBpp0293396",1,0.868547452905996
"YHL021C_mRNA",1,0.830597424168697
"ENSECAP00000031106.1",1,1.11559765390439
"C29F5.3",1,1.12073265913721
"ENSMUSP00000070680.2",1,0.662794151489589
"ENSMUSP00000107173.1",1,1.10897402036204
"YHR108W_mRNA",1,0.877558342388145
"FBpp0081651",1,1.06474256562151
"ENSP00000432661.1",1,0.836723686052844
"Y97E10AR.5",1,0.77327705056754
"ENSP00000228506.3",1,0.851354828920241
"ENSP00000252992.4",1,1.11997789185264
"ENSPTRP00000093248.1",1,1.04167043726348
"YLR196W_mRNA",1,0.829842010795442
"ENSELUP00000035224.1",1,1.14558351086345
"ENSOARP00000019458.1",1,0.674948265003704
"ENSMUSP00000072136.5",1,0.698097674037764
"ENSP00000453284.1",1,0.702146473273913
"ENSDARP00000125630.1",1,0.926168459188705
"ENSP00000436834.1",1,0.797185336589755
"ENSELUP00000020308.1",1,0.731858647421503
"ENSPTRP00000078410.1",1,0.868418634451645
"FBpp0089363",1,0.960858899314929
"YCR028C.A_mRNA",1,1.25592609071426
"ENSRNOP00000073490.1",1,1.24576444264647
"B0205.8.1",1,1.06222175294492
"FBpp0084759",1,0.579342078769052
"ENSP00000425042.1",1,0.616033456564685
"ENSDARP00000129551.1",1,0.870309663418831
"ENSGALP00000073601.1",1,0.968331519764257
"ENSMUSP00000032216.6",1,0.575816216071463
"ENSELUP00000008691.1",1,0.99595629685001
"ENSP00000376899.2",1,0.458841758186598
"ENSMUSP00000067290.2",1,0.736024964019272
"YLL026W_mRNA",1,1.01231384619684
"ENSCINP00000015337.3",1,0.964283213237441
"ENSFCAP00000035220.2",1,1.12316892547163
"YGR178C_mRNA",1,1.10424312316616
"ENSECAP00000036780.1",1,1.33331076312989
"ENSMUSP00000035222.5",1,1.01769866377396
"ENSECAP00000030691.1",1,1.10467174114874
"FBpp0084171",1,0.885152435966703
"YGR093W_mRNA",1,0.892079975485105
"FBpp0291628",1,0.958590152929498
"ENSP00000420893.1",1,1.23960678235395
"YDR051C_mRNA",1,-0.129353940042867
"F58A4.9.1",1,0.816001003338117
"ENSXETP00000064123.1",1,1.10216322662489
"YBR078W_mRNA",1,1.22198792226603
"ENSEBUP00000016546.1",1,1.02832220432978
"ENSEBUP00000003281.1",1,1.11963099113088
"FBpp0077630",1,0.851775046534888
"ENSP00000357727.3",1,0.252960521011761
"YDR482C_mRNA",1,0.822033005477694
"ENSP00000384939.3",1,1.01436071330822
"ENSP00000415949.2",1,0.33061297259443
"FBpp0072214",1,1.01543925121349
"ENSMUSP00000074724.6",1,0.843719166925124
"ENSP00000273317.4",1,0.894019707906452
"ENSELUP00000023970.1",1,0.989192794636629
"ENSTRUP00000025709.2",1,-0.512160393687676
"ENSCINP00000010340.3",1,0.945536812364771
"ENSEBUP00000016785.1",1,1.14766432399793
"ENSCINP00000033503.1",1,0.112830464021565
"ENSDARP00000130821.1",1,0.628481863771295
"FBpp0078376",1,0.986352062611256
"K04F10.1",1,0.893596979631508
"YHR067W_mRNA",1,0.985837629706217
"ENSP00000359990.3",1,0.891951063949685
"ENSMUSP00000096136.4",1,0.960735307708245
"ENSDARP00000054875.6",1,0.763185813780528
"YIL143C_mRNA",1,0.97371543839806
"FBpp0075534",1,0.94017676061529
"ENSOCUP00000012778.3",1,1.07991156457831
"ENSBTAP00000025736.5",1,1.11992912187956
"ENSECAP00000028198.1",1,1.21879205459759
"ENSOCUP00000001681.3",1,0.938692340844779
"ENSSSCP00000041733.1",1,0.982194381787359
"YLR271W_mRNA",1,0.960004743389926
"C53C9.2.1",1,1.14881544132318
"ENSP00000367265.4",1,0.684805497031824
"ENSP00000493048.1",1,0.709925108296586
"C41G7.3",1,0.867571729560261
"ENSPMAP00000005385.1",1,0.655762258009843
"ENSSSCP00000035104.1",1,0.901494008986356
"ENSP00000441434.1",1,0.264823594206416
"FBpp0070465",1,1.12385635984751
"ENSMGAP00000005833.2",1,0.635322363780029
"YPR008W_mRNA",1,0.856425623911632
"ENSOARP00000001633.1",1,0.733740740587421
"ENSP00000495845.1",1,0.782926241958961
"YNL248C_mRNA",1,1.22787200155489
"ENSCINP00000005575.3",1,0.657852050577302
"ENSOARP00000010820.1",1,1.30679922141576
"ENSELUP00000028607.1",1,0.48157332764764
"ENSBTAP00000001851.5",1,0.711595821224379
"YKL170W_mRNA",1,1.34118400493134
"ENSBTAP00000057191.1",1,1.37009296122036
"ENSCINP00000034981.1",1,1.01544868430144
"YJR093C_mRNA",1,0.936145015342273
"ENSP00000356110.4",1,0.902873100726261
"ENSORLP00000016793.2",1,1.13370526317293
"ENSECAP00000046654.1",1,1.33110977488972
"FBpp0081384",1,1.26445519779186
"YGR234W_mRNA",1,0.949661127673087
"YNL005C_mRNA",1,1.08126330293284
"Y48E1B.2a",1,1.183754262343
"YHR105W_mRNA",1,0.927711485617509
"FBpp0071822",1,1.01520678314417
"ENSFCAP00000002340.4",1,1.22311910979503
"ENSELUP00000004695.1",1,0.998347840285939
"ENSMUSP00000035230.5",1,0.563904768793769
"ENSP00000449824.1",1,0.976358699217255
"T23B5.1a",1,0.88297395580426
"ENSMUSP00000007042.5",1,1.06458350534626
"ENSFCAP00000045269.1",1,0.944305584754027
"ENSP00000480150.1",1,0.680570418159202
"ENSMUSP00000042918.8",1,0.787288255047818
"K10C8.1",1,0.693656490372293
"ENSBTAP00000045820.2",1,1.12039095137103
"T09B4.9",1,0.931246213872709
"ENSGALP00000064212.2",1,0.588985366336691
"YGR245C_mRNA",1,0.972648753066293
"ENSP00000470127.1",1,0.467829800474187
"ENSP00000418631.1",1,0.644150771965981
"YLR068W_mRNA",1,0.835302986659197
"ENSP00000296543.4",1,1.33875870395332
"ENSDARP00000112151.2",1,0.956867240453457
"ENSP00000209873.4",1,0.581696050431206
"YBR079C_mRNA",1,0.775399517122566
"ENSMUSP00000138778.1",1,0.646310323785376
"F14F9.5",1,1.16723308127306
"ENSP00000360683.3",1,0.696869786584686
"FBpp0086524",1,0.841438414476445
"ENSECAP00000010341.2",1,1.04281683280623
"R08D7.4b.1",1,0.681867911544288
"ENSMUSP00000076957.3",1,0.850798318877992
"ENSECAP00000045060.1",1,0.994697345357842
"ENSMUSP00000106199.1",1,0.683136440793673
"ENSSSCP00000040375.1",1,0.152483530672808
"ZC404.8.1",1,1.11271437051465
"ENSECAP00000044487.1",1,1.0428921643741
"YPL043W_mRNA",1,1.02324648149137
"FBpp0073739",1,1.13494805989167
"ENSPMAP00000004862.1",1,1.21040284460297
"FBpp0086689",1,1.00619473791098
"ENSDARP00000014631.10",1,1.00600565812213
"YKL138C_mRNA",1,1.11745708158325
"ENSMUSP00000105094.2",1,0.8016219983434
"ENSOANP00000008625.2",1,1.11980593582386
"ENSP00000484492.1",1,0.831946364167487
"YCR003W_mRNA",1,1.1286190632593
"FBpp0308230",1,1.20137204527089
"ENSDARP00000105821.2",1,1.0367288987804
