"","class","pre"
"FBpp0080906",1,0.979816471986992
"FBpp0077624",1,1.04190293906302
"ENSP00000333199.8",1,1.01107514335642
"YOR165W_mRNA",1,0.792965552564588
"ENSMUSP00000086873.4",1,1.08962833495034
"ENSXETP00000029449.3",1,0.529776253050098
"YDL043C_mRNA",1,1.12723675196914
"ENSP00000258975.6",1,0.954057152335635
"ENSP00000341483.5",1,0.880241197486744
"YDR353W_mRNA",1,0.572587174067251
"ENSGALP00000027063.4",1,1.05413398878585
"YHR179W_mRNA",1,0.548285388143727
"ENSTRUP00000000955.2",1,0.800206758911808
"FBpp0075902",1,1.04298457373174
"ENSELUP00000003086.1",1,1.32911735554592
"ENSBTAP00000004683.6",1,1.19464483473673
"Y57G11C.3a",1,1.0213518913585
"ENSPTRP00000091589.1",1,0.430384115055909
"ENSEBUP00000007367.1",1,1.21312872134682
"ENSEBUP00000016665.1",1,1.27605175406477
"H15N14.1c",1,1.0895120556948
"ENSELUP00000034817.1",1,1.10678267203607
"YLR165C_mRNA",1,0.821956313180776
"YML113W_mRNA",1,1.03080586557489
"YGR276C_mRNA",1,0.794420688259593
"FBpp0072940",1,1.2020370304669
"ENSTRUP00000055661.1",1,0.840677309458868
"ENSOARP00000022183.1",1,0.86019340723001
"ENSDARP00000127323.1",1,1.17764313380403
"ENSMMUP00000002474.3",1,1.06334817120115
"ENSMUSP00000055271.8",1,0.831127501335911
"R10E11.9",1,1.33490933948647
"ENSECAP00000016744.2",1,1.26151866286211
"YDR365C_mRNA",1,1.05817972518309
"ENSORLP00000029403.1",1,0.903254534276776
"ENSBTAP00000058871.1",1,0.906762891195856
"YGL068W_mRNA",1,0.916820089831092
"T20B12.7",1,1.0292010058208
"T07D4.4a",1,1.02765305989289
"ENSBTAP00000067611.1",1,0.995026740451401
"YBL057C_mRNA",1,1.20115755484959
"ENSP00000355518.3",1,0.590076593656994
"YMR090W_mRNA",1,0.414915354313693
"ENSP00000444968.1",1,1.03981363139761
"ENSBTAP00000057457.1",1,1.10842863313449
"YGL243W_mRNA",1,0.851829493939345
"ENSECAP00000011666.2",1,1.24416927757591
"ENSECAP00000017270.2",1,0.398040622757636
"ENSEBUP00000004368.1",1,0.936675242026566
"C18A3.1",1,0.681465729430721
"ENSP00000345347.5",1,0.901280442929151
"YDR513W_mRNA",1,1.42950895976064
"ENSDARP00000121489.1",1,0.685317726842573
"Y51H4A.15",1,0.569068932078891
"ENSOANP00000007188.2",1,1.14072419997291
"ENSDARP00000136809.1",1,0.960654584863843
"ENSFCAP00000049045.1",1,1.21583248447617
"ENSOANP00000021272.2",1,0.986222668936163
"F33D4.5",1,1.31738263944893
"YHR189W_mRNA",1,0.126157740536776
"ENSDARP00000035017.7",1,1.20196270987284
"F59A2.3.1",1,1.36377090572653
"ENSGALP00000073581.1",1,0.881386676480984
"C35D10.12",1,1.39328757683542
"FBpp0086687",1,0.96141177853635
"ENSGALP00000007858.6",1,0.85343494878127
"ENSEBUP00000020190.1",1,0.782578858813292
"FBpp0084778",1,0.92097965062398
"ENSONIP00000015825.1",1,0.990774038043166
"ENSRNOP00000074355.1",1,0.649417827460811
"M7.3",1,1.1079163508692
"ENSORLP00000018586.2",1,1.07084088597668
"FBpp0072970",1,1.0514330899597
"FBpp0087562",1,0.706196489922932
"ENSCINP00000016192.3",1,0.888024605892156
"ENSP00000491638.1",1,1.24983578463806
"ENSMUSP00000053514.6",1,0.7040337679735
"ENSP00000418535.2",1,0.508445244583066
"ENSECAP00000015649.2",1,1.26256410659092
"ENSP00000262613.5",1,0.96945824085171
"ENSMUSP00000145308.1",1,1.15681225935083
"ENSORLP00000028326.1",1,1.08410914316183
"Y59A8B.10a.1",1,1.11605245956884
"YEL002C_mRNA",1,0.621181481520257
"ENSBTAP00000005226.4",1,0.922303768874427
"YGL162W_mRNA",1,1.29843851420011
"ENSOARP00000004447.1",1,0.804092826701881
"ENSP00000402829.2",1,0.814797400415791
"ENSMMUP00000060340.1",1,0.472280776993438
"ENSORLP00000034270.1",1,1.31205371822644
"ENSECAP00000016122.2",1,1.07780685990423
"ENSP00000280346.6",1,0.945347380861267
"ENSMUSP00000115890.1",1,0.912345741373227
"YMR178W_mRNA",1,0.261060136145754
"ENSXETP00000024915.2",1,0.803862334297762
"Y37D8A.21",1,1.27927841410608
"T23D8.5",1,-0.558694328011847
"YNL064C_mRNA",1,1.10412381605582
"ENSMUSP00000129739.1",1,1.06323147526627
"ENSMUSP00000044420.3",1,1.37199816311102
"YMR173W_mRNA",1,0.674074192019764
"ENSTRUP00000052119.1",1,0.297314267795263
"ENSFCAP00000027283.2",1,0.759682080372418
"ENSBTAP00000060607.1",1,0.656804479016632
"FBpp0089139",1,1.16894725766781
"ENSP00000342778.4",1,0.683951816123263
"FBpp0293000",1,1.25730782505163
"ENSMMUP00000030178.3",1,0.88093107766087
"R53.2.1",1,0.735674491742341
"FBpp0080929",1,1.10742019345532
"ENSTRUP00000053058.1",1,0.695964426773244
"ENSP00000465369.1",1,1.27685734131865
"ENSEBUP00000014064.1",1,1.10459361450068
"ENSTRUP00000051901.1",1,0.766289983518837
"FBpp0082540",1,0.763130826947248
"ENSMUSP00000128969.1",1,0.73158743132418
"ENSOANP00000018556.1",1,1.04917307026282
"YOR017W_mRNA",1,0.917942174547126
"ENSP00000381225.1",1,1.09772596853777
"ENSP00000422518.1",1,1.14691045829644
"ENSGALP00000052382.2",1,1.06706339831403
"C07E3.2",1,0.840033719913668
"ENSSSCP00000036509.1",1,0.784747726872582
"ENSFCAP00000008066.4",1,0.997935384030471
"ENSSSCP00000010454.3",1,0.926162047748517
"ENSTRUP00000052770.1",1,1.22122656836301
"C54H2.3",1,0.843548834061891
"ZC477.5",1,0.706842796179282
"ENSDARP00000142685.1",1,0.296173114429946
"YGR250C_mRNA",1,0.834790335273626
"F07H5.10",1,0.792002333345107
"ENSONIP00000014347.1",1,0.658210964141452
"ENSTRUP00000055944.1",1,0.885035338918958
"ENSBTAP00000026257.6",1,0.906241452760892
"F23F1.9",1,0.8320281494483
"ENSCINP00000021107.3",1,1.01549710602935
"ENSRNOP00000001791.5",1,0.821544723618048
"ENSMUSP00000070751.5",1,0.865495563860638
"ENSTRUP00000048214.1",1,0.353315759437672
"YHR064C_mRNA",1,0.983028209320917
"ENSORLP00000044905.1",1,1.22825775795361
"ENSEBUP00000015553.1",1,0.518124231783392
"ENSP00000468090.1",1,0.690712693579924
"ENSMUSP00000030201.7",1,0.273912033035831
"YDL202W_mRNA",1,0.959752874629142
"ENSECAP00000008420.2",1,1.13225016847625
"YDR398W_mRNA",1,1.28321907311905
"ENSCINP00000010056.3",1,1.17658032992454
"FBpp0079445",1,1.15669039923977
"ENSEBUP00000026030.1",1,0.602298180779104
"ENSP00000357838.5",1,0.51842568440347
"ENSP00000459029.1",1,0.831427382709354
"C25D7.8.1",1,0.560151912836028
"M88.5c",1,0.935139015515854
"YNL015W_mRNA",1,0.0769163613307265
"ENSDARP00000099658.2",1,1.17924098774097
"ENSP00000355586.4",1,1.23954103586424
"YCR046C_mRNA",1,1.113085651583
"YGL246C_mRNA",1,0.934061754684825
"YDR251W_mRNA",1,0.875277112188547
"ENSMUSP00000090230.6",1,1.11835309659058
"FBpp0074129",1,1.06999396413796
"ENSP00000475900.1",1,0.409700177923706
"ENSSSCP00000038692.1",1,1.07460090515536
"ENSDARP00000089746.3",1,0.540046321742699
"ENSP00000466275.3",1,0.564546340179141
"FBpp0087974",1,0.941916215166909
"FBpp0291095",1,1.13934928052621
"ENSMUSP00000113204.1",1,0.725879945514139
"YNL055C_mRNA",1,0.817788830750203
"ENSP00000488192.1",1,0.98082072444031
"ENSEBUP00000018957.1",1,1.09193124194817
"FBpp0289795",1,0.912635653084201
"ENSEBUP00000019437.1",1,0.895207061661266
"ENSORLP00000014773.1",1,0.952603181276772
"ENSGALP00000066604.1",1,0.629189547092118
"ENSMUSP00000006301.4",1,0.855292443333233
"ENSGALP00000073657.1",1,0.974249227229855
"ENSOARP00000011326.1",1,0.23610071989203
"ENSP00000425460.1",1,1.17169358693564
"ENSP00000366179.3",1,1.14342318433127
"ENSECAP00000025042.1",1,1.14682265382281
"ZK938.7.1",1,0.756386192120483
"ENSEBUP00000014135.1",1,1.24407932824444
"FBpp0084281",1,0.984364115115036
"ENSEBUP00000006720.1",1,1.03979103867948
"Y52B11A.10",1,1.38622214702911
"ENSP00000382150.3",1,0.94646660872905
"ENSP00000381736.5",1,1.38015883603938
"ENSMUSP00000041732.5",1,1.02284369906931
"C49H3.9",1,1.13539664946141
"ENSP00000424735.1",1,0.349133236291601
"ENSORLP00000041158.1",1,1.19483112981566
"ENSECAP00000025580.1",1,0.684544332014541
"FBpp0073597",1,0.903396484898194
"ENSMUSP00000023486.8",1,0.734421168659892
"ENSXETP00000062146.1",1,1.14377697415784
"ENSP00000496997.1",1,0.577025577207176
"FBpp0087649",1,1.18267072863504
"ENSMUSP00000099411.3",1,0.0433911532720666
"ENSMUSP00000063325.5",1,0.448366510463542
"ENSCINP00000013281.3",1,1.1042059008349
"FBpp0088518",1,0.967988910855479
"ENSDARP00000078653.3",1,0.975954899595074
"ENSP00000478171.1",1,1.24317322736543
"EEED8.10a",1,0.54465969067591
"YDL103C_mRNA",1,0.786944040549169
"FBpp0077504",1,0.429333899704483
"YDR117C_mRNA",1,0.873531731615917
"ENSFCAP00000011350.5",1,1.45261783785033
"ENSORLP00000021673.2",1,0.650184980903973
"ENSMUSP00000113678.1",1,1.09533930543513
"R03D7.7",1,1.03470065793527
"ENSMUSP00000105646.2",1,1.23010738908531
"YMR203W_mRNA",1,0.788758949273803
"YJL218W_mRNA",1,0.0453665894699163
"ENSMUSP00000005077.6",1,0.859679631716159
"ENSP00000403365.2",1,0.58897865400099
"ENSMUSP00000023105.3",1,0.428239547566473
"ENSXETP00000043135.3",1,0.850226242006058
"ENSMUSP00000021052.9",1,0.804668423469704
"F02A9.3.1",1,1.04526500851393
"YDR440W_mRNA",1,1.04669439180392
"ENSEBUP00000027550.1",1,0.99857012561401
"FBpp0309755",1,1.06525565904767
"ENSEBUP00000024449.1",1,0.862302273279438
"ENSONIP00000011860.1",1,0.931318215683913
"T22B7.4",1,1.14501963435181
"C09G9.6",1,1.11104976198968
"FBpp0076284",1,1.16167224728699
"YLR244C_mRNA",1,0.594652799237518
"ENSMUSP00000070504.7",1,1.0592593489662
"YDR129C_mRNA",1,1.27649961576672
"ENSCINP00000020322.3",1,0.98180249311022
"FBpp0080387",1,1.05694906769433
"ENSMUSP00000054307.6",1,1.2465724678406
"ENSP00000484616.1",1,1.07567045821619
"ENSCINP00000018420.3",1,1.07631781278422
"ENSP00000458350.1",1,1.02886566040458
"ENSDARP00000098110.3",1,1.02209807776816
"ENSOARP00000019407.1",1,1.12701526550535
"ENSEBUP00000004175.1",1,1.14209920407542
"ENSONIP00000012027.1",1,0.68523138113134
"ENSMUSP00000082288.5",1,1.05750851301575
"YNL208W_mRNA",1,1.45761808472544
"ENSMUSP00000138083.1",1,0.668412382476608
"ENSCINP00000012825.3",1,1.03724200340793
"ENSP00000406061.2",1,0.964406559138213
"ENSECAP00000001477.2",1,1.08337007340113
"ENSBTAP00000012544.3",1,0.846015535786343
"ENSOARP00000011131.1",1,1.16172230467276
"ENSP00000434611.1",1,0.663547022394848
"FBpp0084267",1,0.987638696127756
"YPL105C_mRNA",1,1.09790282560573
"ENSXETP00000029511.3",1,0.861095936814441
"ENSMUSP00000133204.1",1,0.435122719771166
"YNR021W_mRNA",1,0.809959232709211
"T21B10.1",1,0.917008038830317
"YDL131W_mRNA",1,0.698491285137706
"ENSMUSP00000144984.1",1,0.456247009582431
"ENSMUSP00000034644.8",1,0.919517502855939
"ENSELUP00000018186.1",1,1.07917533605055
"ENSP00000430639.1",1,0.367092553203148
"Y53G8AR.9",1,0.864975022427979
"ENSMUSP00000005413.3",1,1.02628374163543
"ENSP00000429824.1",1,1.02315014825515
"ENSCHIP00000020925.1",1,1.25477689070258
"ENSORLP00000035570.1",1,1.05008001106183
"ENSMFAP00000043251.1",1,1.06301516469687
"ZK1307.9",1,1.07044483219493
"ENSMMUP00000038684.2",1,1.10516683280327
"ENSP00000354218.4",1,1.10045239180812
"ENSGALP00000010944.6",1,0.593884154234544
"FBpp0309175",1,0.981872734031749
"ENSEBUP00000022850.1",1,1.15021533191525
"ENSP00000413346.1",1,0.359238126298473
"ENSECAP00000033733.1",1,1.18298084647212
"YCR090C_mRNA",1,0.451444292540268
"ENSP00000463481.1",1,0.708384927084368
"Y54E10A.7.1",1,0.566193496947818
"ENSP00000435272.1",1,0.949996890693641
"ENSRNOP00000071179.1",1,0.42126454777887
"FBpp0300877",1,0.894190765914699
"YJL096W_mRNA",1,1.04512973318676
"ENSCHIP00000009391.1",1,1.05425604027421
"FBpp0304100",1,0.891166706509517
"K11D2.5",1,1.00169244748608
"C34E10.11",1,1.05076546763443
"ENSOCUP00000023554.2",1,1.09132507372432
"ENSMMUP00000007104.3",1,1.21105449334966
"YMR003W_mRNA",1,0.944414489660541
"FBpp0077065",1,1.04244856386874
"FBpp0303669",1,0.718949422344628
"ENSOANP00000004720.1",1,0.974186262600804
"FBpp0289271",1,0.86097899239048
"ENSP00000356436.3",1,0.891564632695594
"ENSP00000268058.3",1,0.93248063236267
"YGL136C_mRNA",1,0.667933348819712
"ENSONIP00000003776.1",1,1.00863310869228
"ENSP00000493041.1",1,1.1265891403627
"ENSMUSP00000053483.4",1,1.08818556311359
"Y75B8A.7",1,0.950730974554695
"ENSP00000360184.4",1,0.649321133803991
"ENSCINP00000008581.3",1,1.00369024760557
"YEL032W_mRNA",1,0.940340748415239
"ENSP00000380990.3",1,0.547540781708226
"ENSELUP00000024555.1",1,1.2986784725156
"ENSEBUP00000010985.1",1,1.01836549698934
"YDL092W_mRNA",1,0.911605583322493
"ENSP00000350848.2",1,1.18645528207852
"ENSORLP00000007030.2",1,0.679795912595985
"ENSONIP00000002947.1",1,1.08476087418587
"ENSP00000265174.4",1,1.44214875312489
"ENSRNOP00000034180.3",1,0.748792129966423
"ENSFCAP00000041202.1",1,1.2957700026337
"FBpp0081342",1,0.995898802965873
"ENSMUSP00000049147.4",1,1.31219965354089
"ENSMUSP00000151403.1",1,1.68903061980875
"ENSP00000397891.1",1,0.909400579599626
"C03A3.3",1,-0.19688341350513
"ENSPTRP00000086742.1",1,0.950120652842197
"Y73B6A.4",1,0.51825230569948
"ENSCINP00000008964.3",1,0.534596496507111
"FBpp0289702",1,1.18668748548408
"ENSEBUP00000005708.1",1,1.25769376272823
"ENSOARP00000011962.1",1,1.16333699116496
"FBpp0099920",1,-0.18569401068834
"ENSORLP00000034791.1",1,0.57903334738251
"FBpp0289481",1,1.09758352729877
"FBpp0087569",1,1.02903343364925
"F49F1.14",1,0.921707889247959
"FBpp0308797",1,0.470359501974659
"W03D2.4",1,0.31788512310933
"ENSP00000415589.1",1,0.403713644771522
"YGR280C_mRNA",1,0.78339048792157
"ENSEBUP00000009083.1",1,0.944452089085439
"T07A9.9a.1",1,1.18397811014232
"ENSBTAP00000003444.6",1,0.189100540538015
"C18A3.3",1,1.18298392255906
"ENSMUSP00000027626.6",1,0.943001469346596
"FBpp0306760",1,0.659077885701265
"ENSSSCP00000036461.1",1,0.781172207721055
"YPR100W_mRNA",1,1.45670701915891
"YJR088C_mRNA",1,0.200494561480245
"ENSCINP00000005569.3",1,0.91674570388751
"YGR159C_mRNA",1,0.548893686014902
"ENSOCUP00000020560.1",1,0.629377779745937
"ENSXETP00000062387.1",1,1.24227528433257
"ENSP00000430309.1",1,1.27271793398682
"YGL178W_mRNA",1,0.845072576765995
"K10C9.3",1,0.868720088375733
"ENSP00000350012.3",1,1.17295364729003
"ENSFCAP00000050423.1",1,0.847130505207665
"YLR192C_mRNA",1,1.21540814054771
"W02D3.11a",1,0.980334630487545
"ENSEBUP00000018798.1",1,1.21749351953424
"ENSP00000443585.1",1,1.2111026091876
"ENSCPOP00000031876.1",1,0.643129812382675
"YMR014W_mRNA",1,1.0602433095026
"ENSMUSP00000137476.1",1,1.14313855133443
"ENSP00000487420.1",1,1.18002483084893
"YML042W_mRNA",1,0.887573910237062
"YDR174W_mRNA",1,0.90384290411703
"ENSP00000421839.1",1,0.824938712874653
"FBpp0293470",1,0.928903083179332
"ENSECAP00000029297.1",1,0.879568027037863
"ENSORLP00000030377.1",1,1.13515318239326
"ENSELUP00000000304.1",1,1.00826258534642
"FBpp0076825",1,1.04887109021096
"CD4.3.1",1,0.942922198965687
"ENSP00000351926.4",1,0.984075878140426
"ENSMUSP00000070149.4",1,0.464638353321092
"ENSP00000272091.7",1,0.983127848298985
"YNL225C_mRNA",1,0.917579516783395
"ENSP00000462950.1",1,0.73744258383063
"ENSP00000431520.1",1,0.610750992278793
"ENSRNOP00000073234.1",1,1.08984796417275
"ENSELUP00000038451.1",1,0.857525682913549
"ENSGALP00000072364.1",1,0.964504636398825
"YDR332W_mRNA",1,0.923841654342409
"ENSMUSP00000115155.1",1,1.39908956946565
"K06H7.3.1",1,1.02365639140977
"ENSMUSP00000105976.2",1,0.920473548505014
"ENSTRUP00000051952.1",1,0.577262543272145
"ENSECAP00000022006.2",1,0.515808877912289
"ENSONIP00000022532.1",1,0.43460198275401
"F54D8.2.1",1,0.670432777122224
"ENSMUSP00000108236.3",1,0.529738002485856
"ENSTRUP00000051778.1",1,1.22781791322475
"ENSP00000495765.1",1,1.18368361832811
"ENSP00000408108.2",1,1.17138814161846
"YGL130W_mRNA",1,1.13165858066165
"FBpp0297502",1,0.990163922052594
"YNR006W_mRNA",1,1.06042694747989
"ENSP00000395872.1",1,1.24550317911797
"ENSP00000262640.6",1,1.37505171362578
"Y66H1B.4",1,0.847228363475392
"YPL243W_mRNA",1,0.775460812525205
"ENSECAP00000000188.2",1,1.12041747272071
"YNL134C_mRNA",1,1.11946556200702
"ENSGALP00000061989.1",1,0.948474935767251
"YDR292C_mRNA",1,0.851959157903828
"ENSP00000291634.6",1,1.023376112166
"ENSP00000407448.1",1,1.15015444149623
"ENSMUSP00000021335.5",1,0.884124671785284
"FBpp0293396",1,0.719268194050073
"YHL021C_mRNA",1,0.827306521402483
"ENSECAP00000031106.1",1,1.06135073536593
"C29F5.3",1,1.10196257149543
"ENSMUSP00000070680.2",1,0.625774449912656
"ENSMUSP00000107173.1",1,1.08047736006179
"YHR108W_mRNA",1,1.03819891309574
"FBpp0081651",1,0.980582685411706
"ENSP00000432661.1",1,0.923713693308071
"Y97E10AR.5",1,0.976381909012013
"ENSP00000228506.3",1,0.962090468849462
"ENSP00000252992.4",1,1.09879126814375
"ENSPTRP00000093248.1",1,1.08153974536648
"YLR196W_mRNA",1,0.812588595272383
"ENSELUP00000035224.1",1,1.11060999765289
"ENSOARP00000019458.1",1,0.762730523616266
"ENSMUSP00000072136.5",1,0.846468851984125
"ENSP00000453284.1",1,0.636873680780912
"ENSDARP00000125630.1",1,0.907436296564469
"ENSP00000436834.1",1,0.69690081737024
"ENSELUP00000020308.1",1,0.567931549194679
"ENSPTRP00000078410.1",1,1.0607729946417
"FBpp0089363",1,0.976510041807713
"YCR028C.A_mRNA",1,1.11314620230333
"ENSRNOP00000073490.1",1,1.33974361071613
"B0205.8.1",1,1.16744891947305
"FBpp0084759",1,0.368406291438272
"ENSP00000425042.1",1,0.679794583542192
"ENSDARP00000129551.1",1,0.733921810948629
"ENSGALP00000073601.1",1,0.960681765822099
"ENSMUSP00000032216.6",1,0.413971040891501
"ENSELUP00000008691.1",1,1.06834761573513
"ENSP00000376899.2",1,-0.00855619651348649
"ENSMUSP00000067290.2",1,0.753147538785061
"YLL026W_mRNA",1,0.917993146428483
"ENSCINP00000015337.3",1,0.944107004075016
"ENSFCAP00000035220.2",1,1.11252068501941
"YGR178C_mRNA",1,1.01142638861761
"ENSECAP00000036780.1",1,1.66592060145228
"ENSMUSP00000035222.5",1,1.04800817503569
"ENSECAP00000030691.1",1,1.02447795528576
"FBpp0084171",1,0.691842824105079
"YGR093W_mRNA",1,0.725631481308285
"FBpp0291628",1,0.985887766138349
"ENSP00000420893.1",1,1.17010964986702
"YDR051C_mRNA",1,-0.00722604424415663
"F58A4.9.1",1,0.770615008560792
"ENSXETP00000064123.1",1,1.15916637674677
"YBR078W_mRNA",1,0.999460692897034
"ENSEBUP00000016546.1",1,1.01442451571153
"ENSEBUP00000003281.1",1,1.12181283534488
"FBpp0077630",1,0.898235575371818
"ENSP00000357727.3",1,0.102627551576229
"YDR482C_mRNA",1,0.758438026395528
"ENSP00000384939.3",1,1.061538992083
"ENSP00000415949.2",1,0.154708301819643
"FBpp0072214",1,0.971935997515531
"ENSMUSP00000074724.6",1,0.75330687891745
"ENSP00000273317.4",1,1.09385655022436
"ENSELUP00000023970.1",1,1.03663522726912
"ENSTRUP00000025709.2",1,-0.496887520487088
"ENSCINP00000010340.3",1,0.923298027340898
"ENSEBUP00000016785.1",1,1.07295298839912
"ENSCINP00000033503.1",1,0.103795086996954
"ENSDARP00000130821.1",1,0.315492438957003
"FBpp0078376",1,1.07163819860378
"K04F10.1",1,0.852617318787489
"YHR067W_mRNA",1,1.01156618259083
"ENSP00000359990.3",1,0.92780612214836
"ENSMUSP00000096136.4",1,0.96978597108083
"ENSDARP00000054875.6",1,0.661409687810149
"YIL143C_mRNA",1,0.907803595522911
"FBpp0075534",1,0.898036428306685
"ENSOCUP00000012778.3",1,1.22245882097914
"ENSBTAP00000025736.5",1,1.19721991388173
"ENSECAP00000028198.1",1,1.13967781857611
"ENSOCUP00000001681.3",1,0.990490227955605
"ENSSSCP00000041733.1",1,1.00231843599837
"YLR271W_mRNA",1,0.995269054182145
"C53C9.2.1",1,1.16917900251782
"ENSP00000367265.4",1,0.810970087639008
"ENSP00000493048.1",1,0.758235481308314
"C41G7.3",1,0.892949499919853
"ENSPMAP00000005385.1",1,0.693611564502393
"ENSSSCP00000035104.1",1,0.907950889901209
"ENSP00000441434.1",1,0.158739417313298
"FBpp0070465",1,1.02010575992545
"ENSMGAP00000005833.2",1,0.671676946110659
"YPR008W_mRNA",1,0.872824096482438
"ENSOARP00000001633.1",1,0.718002016490627
"ENSP00000495845.1",1,0.843892081404975
"YNL248C_mRNA",1,1.15292020330589
"ENSCINP00000005575.3",1,0.643642110261195
"ENSOARP00000010820.1",1,1.46645321951674
"ENSELUP00000028607.1",1,0.620262378038487
"ENSBTAP00000001851.5",1,0.680948961854745
"YKL170W_mRNA",1,1.42957464380884
"ENSBTAP00000057191.1",1,1.26660723819134
"ENSCINP00000034981.1",1,1.04554191367299
"YJR093C_mRNA",1,1.03599705981993
"ENSP00000356110.4",1,0.878624912435258
"ENSORLP00000016793.2",1,1.17858772878281
"ENSECAP00000046654.1",1,1.16145188371045
"FBpp0081384",1,1.1235477170327
"YGR234W_mRNA",1,0.910131201178056
"YNL005C_mRNA",1,1.02832526445978
"Y48E1B.2a",1,1.09922181223536
"YHR105W_mRNA",1,0.962938946540519
"FBpp0071822",1,0.922201352416308
"ENSFCAP00000002340.4",1,1.33308603841223
"ENSELUP00000004695.1",1,1.00571437268498
"ENSMUSP00000035230.5",1,0.696933588194046
"ENSP00000449824.1",1,1.01880021301998
"T23B5.1a",1,0.688710758518203
"ENSMUSP00000007042.5",1,1.06881565946054
"ENSFCAP00000045269.1",1,1.08682834133819
"ENSP00000480150.1",1,0.586234803769297
"ENSMUSP00000042918.8",1,0.716697944471078
"K10C8.1",1,0.805072554216538
"ENSBTAP00000045820.2",1,1.02838463729911
"T09B4.9",1,0.974731075110392
"ENSGALP00000064212.2",1,0.667609030221132
"YGR245C_mRNA",1,1.10753512431419
"ENSP00000470127.1",1,0.355517828775104
"ENSP00000418631.1",1,0.783000843699822
"YLR068W_mRNA",1,0.773782568634222
"ENSP00000296543.4",1,1.31945364676058
"ENSDARP00000112151.2",1,1.08027175859999
"ENSP00000209873.4",1,0.579243620364329
"YBR079C_mRNA",1,0.795993120161078
"ENSMUSP00000138778.1",1,0.77424272898332
"F14F9.5",1,1.18449320227919
"ENSP00000360683.3",1,0.911280492563711
"FBpp0086524",1,0.766539948667468
"ENSECAP00000010341.2",1,1.19000927986964
"R08D7.4b.1",1,0.69442636345551
"ENSMUSP00000076957.3",1,0.803484415648443
"ENSECAP00000045060.1",1,1.11093816145523
"ENSMUSP00000106199.1",1,0.698897658421027
"ENSSSCP00000040375.1",1,0.354067128111361
"ZC404.8.1",1,1.06854113096402
"ENSECAP00000044487.1",1,0.928533293617481
"YPL043W_mRNA",1,0.999855721300451
"FBpp0073739",1,1.14682575559135
"ENSPMAP00000004862.1",1,1.34850289774614
"FBpp0086689",1,1.10220967537547
"ENSDARP00000014631.10",1,1.02153851646333
"YKL138C_mRNA",1,1.04013964675906
"ENSMUSP00000105094.2",1,0.799820087344291
"ENSOANP00000008625.2",1,1.16394649104357
"ENSP00000484492.1",1,0.835536545774468
"YCR003W_mRNA",1,1.21258252118055
"FBpp0308230",1,1.17752997445073
