"","class","pre"
"YHR179W_mRNA",1,0.93923368742356
"ENSTRUP00000000955.2",1,1.07118348716907
"FBpp0075902",1,0.903307576767999
"ENSELUP00000003086.1",1,1.20310671233876
"ENSBTAP00000004683.6",1,1.20693933322127
"Y57G11C.3a",1,1.02360581487496
"ENSPTRP00000091589.1",1,0.468759668871647
"ENSEBUP00000007367.1",1,1.11405111647474
"ENSEBUP00000016665.1",1,1.17058495561842
"H15N14.1c",1,1.08705423100867
"ENSELUP00000034817.1",1,1.04306874804641
"YLR165C_mRNA",1,0.915214561857228
"YML113W_mRNA",1,1.08195763400379
"YGR276C_mRNA",1,0.917114324266043
"FBpp0072940",1,1.04333384419192
"ENSTRUP00000055661.1",1,1.05628377336273
"ENSOARP00000022183.1",1,1.02584781409477
"ENSDARP00000127323.1",1,0.476827017780099
"ENSMMUP00000002474.3",1,1.0170745266983
"ENSMUSP00000055271.8",1,0.897261157114789
"R10E11.9",1,1.47204349035228
"ENSECAP00000016744.2",1,1.00296041489382
"YDR365C_mRNA",1,0.992161412861829
"ENSORLP00000029403.1",1,1.08497772537587
"ENSBTAP00000058871.1",1,0.935063981724058
"YGL068W_mRNA",1,1.0291752873363
"T20B12.7",1,1.16071799202963
"T07D4.4a",1,1.10847281813699
"ENSBTAP00000067611.1",1,1.04509078757649
"YBL057C_mRNA",1,1.16652393179964
"ENSP00000355518.3",1,0.711218068665644
"YMR090W_mRNA",1,0.772531942678596
"ENSP00000444968.1",1,0.883386346271889
"ENSBTAP00000057457.1",1,1.07257611606655
"YGL243W_mRNA",1,0.874460554969639
"ENSECAP00000011666.2",1,1.17421853942694
"ENSECAP00000017270.2",1,0.691283417730941
"ENSEBUP00000004368.1",1,0.997279654619045
"C18A3.1",1,0.562936131678991
"ENSP00000345347.5",1,1.12716081322038
"YDR513W_mRNA",1,1.39605643250801
"ENSDARP00000121489.1",1,0.648227526827736
"Y51H4A.15",1,0.833338366910723
"ENSOANP00000007188.2",1,1.14076946133717
"ENSDARP00000136809.1",1,1.05114495247975
"ENSFCAP00000049045.1",1,1.11315010853155
"ENSOANP00000021272.2",1,1.05028314948111
"F33D4.5",1,1.24680907155519
"YHR189W_mRNA",1,0.581269562792025
"ENSDARP00000035017.7",1,1.10845836308533
"F59A2.3.1",1,1.18534609920616
"ENSGALP00000073581.1",1,1.055607955969
"C35D10.12",1,1.29309606463225
"FBpp0086687",1,1.14245602939464
"ENSGALP00000007858.6",1,1.00286954745829
"ENSEBUP00000020190.1",1,0.815594052345879
"FBpp0084778",1,1.01228466135656
"ENSONIP00000015825.1",1,1.19130221395178
"ENSRNOP00000074355.1",1,0.77108220396869
"M7.3",1,1.00432318268893
"ENSORLP00000018586.2",1,1.03930959656658
"FBpp0072970",1,1.11666996457618
"FBpp0087562",1,1.24695722696699
"ENSCINP00000016192.3",1,0.916709452877897
"ENSP00000491638.1",1,1.02355824158974
"ENSMUSP00000053514.6",1,0.798931459828096
"ENSP00000418535.2",1,0.598046449669647
"ENSECAP00000015649.2",1,1.08496251152436
"ENSP00000262613.5",1,0.997587300708607
"ENSMUSP00000145308.1",1,1.11480757010282
"ENSORLP00000028326.1",1,1.12993981884165
"Y59A8B.10a.1",1,1.26958570434005
"YEL002C_mRNA",1,0.743865869630489
"ENSBTAP00000005226.4",1,0.880509660477588
"YGL162W_mRNA",1,1.14216678916924
"ENSOARP00000004447.1",1,0.716392324298428
"ENSP00000402829.2",1,1.1242741430892
"ENSMMUP00000060340.1",1,0.655498786468519
"ENSORLP00000034270.1",1,1.06262802340733
"ENSECAP00000016122.2",1,1.09801304622165
"ENSP00000280346.6",1,1.01731777216053
"ENSMUSP00000115890.1",1,0.85747012228708
"YMR178W_mRNA",1,0.449764494746269
"ENSXETP00000024915.2",1,0.715018943908704
"Y37D8A.21",1,1.11617250157786
"T23D8.5",1,-0.259489639115333
"YNL064C_mRNA",1,0.976262397267825
"ENSMUSP00000129739.1",1,1.17901730804655
"ENSMUSP00000044420.3",1,1.18926894172226
"YMR173W_mRNA",1,1.20182767733869
"ENSTRUP00000052119.1",1,0.356913143269407
"ENSFCAP00000027283.2",1,1.00614965054325
"ENSBTAP00000060607.1",1,0.785217459295453
"FBpp0089139",1,1.09546615319135
"ENSP00000342778.4",1,0.422987326201119
"FBpp0293000",1,0.967685554224269
"ENSMMUP00000030178.3",1,0.988178954841893
"R53.2.1",1,1.06754071846975
"FBpp0080929",1,1.06474728857069
"ENSTRUP00000053058.1",1,0.818556442076735
"ENSP00000465369.1",1,1.2257542891522
"ENSEBUP00000014064.1",1,1.17626078530051
"ENSTRUP00000051901.1",1,0.810109135166409
"FBpp0082540",1,0.675522660412863
"ENSMUSP00000128969.1",1,1.04783424275379
"ENSOANP00000018556.1",1,0.970307229240571
"YOR017W_mRNA",1,0.997279835075657
"ENSP00000381225.1",1,0.909546765535959
"ENSP00000422518.1",1,0.97734909949957
"ENSGALP00000052382.2",1,1.11405349903929
"C07E3.2",1,0.902296507931513
"ENSSSCP00000036509.1",1,0.795468009330715
"ENSFCAP00000008066.4",1,1.03350184959681
"ENSSSCP00000010454.3",1,1.01229989302402
"ENSTRUP00000052770.1",1,1.0762029000007
"C54H2.3",1,0.937494420378735
"ZC477.5",1,0.49402608203047
"ENSDARP00000142685.1",1,0.0745996846993041
"YGR250C_mRNA",1,0.863984702457204
"F07H5.10",1,0.944629052278516
"ENSONIP00000014347.1",1,0.814985515507092
"ENSTRUP00000055944.1",1,0.750520845228614
"ENSBTAP00000026257.6",1,0.967581578959633
"F23F1.9",1,0.888563404538017
"ENSCINP00000021107.3",1,1.03498703551965
"ENSRNOP00000001791.5",1,0.476068807435103
"ENSMUSP00000070751.5",1,0.75385981516259
"ENSTRUP00000048214.1",1,0.43108436539103
"YHR064C_mRNA",1,0.916435710488982
"ENSORLP00000044905.1",1,1.27234590815778
"ENSEBUP00000015553.1",1,0.811306214999001
"ENSP00000468090.1",1,0.999614113199643
"ENSMUSP00000030201.7",1,0.304299325974659
"YDL202W_mRNA",1,1.01124045565591
"ENSECAP00000008420.2",1,1.10235032046178
"YDR398W_mRNA",1,1.06841953997907
"ENSCINP00000010056.3",1,1.08043357017227
"FBpp0079445",1,1.0238568868508
"ENSEBUP00000026030.1",1,0.642682817965221
"ENSP00000357838.5",1,0.704683973216554
"ENSP00000459029.1",1,0.59839758095876
"C25D7.8.1",1,0.607816824293685
"M88.5c",1,0.943362051147699
"YNL015W_mRNA",1,0.374942512959362
"ENSDARP00000099658.2",1,0.990025717188588
"ENSP00000355586.4",1,1.24114495922783
"YCR046C_mRNA",1,1.04617242652358
"YGL246C_mRNA",1,0.989122336335912
"YDR251W_mRNA",1,0.950089527099169
"ENSMUSP00000090230.6",1,0.846334882765577
"FBpp0074129",1,1.0120735369939
"ENSP00000475900.1",1,0.519532041749055
"ENSSSCP00000038692.1",1,0.831352515073374
"ENSDARP00000089746.3",1,0.543969253014893
"ENSP00000466275.3",1,0.986074450653432
"FBpp0087974",1,0.782234441100342
"FBpp0291095",1,1.01998188630902
"ENSMUSP00000113204.1",1,0.830772728291862
"YNL055C_mRNA",1,1.01663528827867
"ENSP00000488192.1",1,1.01257539875878
"ENSEBUP00000018957.1",1,1.06125532452059
"FBpp0289795",1,0.885909966990493
"ENSEBUP00000019437.1",1,0.800832597822763
"ENSORLP00000014773.1",1,1.18315189221331
"ENSGALP00000066604.1",1,0.677455696557453
"ENSMUSP00000006301.4",1,0.816184755870577
"ENSGALP00000073657.1",1,0.927376011269964
"ENSOARP00000011326.1",1,0.197508664914627
"ENSP00000425460.1",1,1.14879043876085
"ENSP00000366179.3",1,1.15493596594493
"ENSECAP00000025042.1",1,1.09261640049441
"ZK938.7.1",1,0.82644669641443
"ENSEBUP00000014135.1",1,1.16878470960135
"FBpp0084281",1,0.852226367743826
"ENSEBUP00000006720.1",1,1.01678467401806
"Y52B11A.10",1,1.09535848951112
"ENSP00000382150.3",1,0.967169567383541
"ENSP00000381736.5",1,1.39349996302022
"ENSMUSP00000041732.5",1,1.09289791781769
"C49H3.9",1,1.03849140624169
"ENSP00000424735.1",1,0.74542703320382
"ENSORLP00000041158.1",1,1.20514748614411
"ENSECAP00000025580.1",1,0.888979127443406
"FBpp0073597",1,0.928738525302939
"ENSMUSP00000023486.8",1,0.934169252600321
"ENSXETP00000062146.1",1,1.12672695804091
"ENSP00000496997.1",1,0.530881959026909
"FBpp0087649",1,1.0729490883727
"ENSMUSP00000099411.3",1,0.248998204427879
"ENSMUSP00000063325.5",1,0.707384270054023
"ENSCINP00000013281.3",1,0.952387966740665
"FBpp0088518",1,0.988167139439242
"ENSDARP00000078653.3",1,0.986964859338562
"ENSP00000478171.1",1,1.11810840522353
"EEED8.10a",1,0.578089211664361
"YDL103C_mRNA",1,0.537916307445046
"FBpp0077504",1,0.529559570319705
"YDR117C_mRNA",1,1.12280703211174
"ENSFCAP00000011350.5",1,1.25027735790125
"ENSORLP00000021673.2",1,0.70360953903628
"ENSMUSP00000113678.1",1,1.04517336772137
"R03D7.7",1,1.05305273424958
"ENSMUSP00000105646.2",1,1.14526836992511
"YMR203W_mRNA",1,0.922526443821602
"YJL218W_mRNA",1,0.557275543653461
"ENSMUSP00000005077.6",1,0.854626115095642
"ENSP00000403365.2",1,0.568599109012914
"ENSMUSP00000023105.3",1,0.507196716875692
"ENSXETP00000043135.3",1,0.899749221255776
"ENSMUSP00000021052.9",1,0.957037256403912
"F02A9.3.1",1,0.809775087787303
"YDR440W_mRNA",1,0.943486454660906
"ENSEBUP00000027550.1",1,1.13108270312091
"FBpp0309755",1,1.05801065788941
"ENSEBUP00000024449.1",1,0.827849046815188
"ENSONIP00000011860.1",1,0.875447416018173
"T22B7.4",1,1.00705911184544
"C09G9.6",1,1.09437065645068
"FBpp0076284",1,1.28253781269941
"YLR244C_mRNA",1,0.53809899286303
"ENSMUSP00000070504.7",1,0.845736267225608
"YDR129C_mRNA",1,1.31222105805471
"ENSCINP00000020322.3",1,0.936339751039271
"FBpp0080387",1,1.08797589275578
"ENSMUSP00000054307.6",1,0.979320213336681
"ENSP00000484616.1",1,1.08311458456194
"ENSCINP00000018420.3",1,1.06185781512836
"ENSP00000458350.1",1,0.966730864371153
"ENSDARP00000098110.3",1,1.02684756720408
"ENSOARP00000019407.1",1,0.911139737117497
"ENSEBUP00000004175.1",1,1.04484867356144
"ENSONIP00000012027.1",1,0.679155665113558
"ENSMUSP00000082288.5",1,0.714106215259485
"YNL208W_mRNA",1,1.38764151565721
"ENSMUSP00000138083.1",1,0.781431113708145
"ENSCINP00000012825.3",1,1.06404687201996
"ENSP00000406061.2",1,1.08009183429053
"ENSECAP00000001477.2",1,1.09171089311928
"ENSBTAP00000012544.3",1,0.873483857568993
"ENSOARP00000011131.1",1,1.05240313519461
"ENSP00000434611.1",1,0.777282622431762
"FBpp0084267",1,0.908529413792457
"YPL105C_mRNA",1,1.11961781986897
"ENSXETP00000029511.3",1,1.00020913294728
"ENSMUSP00000133204.1",1,0.512174327129354
"YNR021W_mRNA",1,0.844675389507552
"T21B10.1",1,0.995003659608729
"YDL131W_mRNA",1,0.711158134218316
"ENSMUSP00000144984.1",1,0.457368304783516
"ENSMUSP00000034644.8",1,1.0371388006701
"ENSELUP00000018186.1",1,0.954719076168217
"ENSP00000430639.1",1,0.481026002954164
"Y53G8AR.9",1,0.91066300883125
"ENSMUSP00000005413.3",1,0.865548933698851
"ENSP00000429824.1",1,1.09053307898865
"ENSCHIP00000020925.1",1,1.13394503498452
"ENSORLP00000035570.1",1,1.13349521309576
"ENSMFAP00000043251.1",1,1.10451896323705
"ZK1307.9",1,1.10598498741943
"ENSMMUP00000038684.2",1,0.926100417070598
"ENSP00000354218.4",1,1.11953159779692
"ENSGALP00000010944.6",1,0.825720730458938
"FBpp0309175",1,1.12289747891791
"ENSEBUP00000022850.1",1,0.976527077279636
"ENSP00000413346.1",1,0.141996127922603
"ENSECAP00000033733.1",1,1.21169049347049
"YCR090C_mRNA",1,0.553897623470207
"ENSP00000463481.1",1,0.99402398499895
"Y54E10A.7.1",1,0.721103433851777
"ENSP00000435272.1",1,0.946079330461845
"ENSRNOP00000071179.1",1,0.151041764699659
"FBpp0300877",1,0.891167605046679
"YJL096W_mRNA",1,0.996883769815146
"ENSCHIP00000009391.1",1,1.13215842301887
"FBpp0304100",1,0.970385407091313
"K11D2.5",1,1.15461124595218
"C34E10.11",1,1.03511406517473
"ENSOCUP00000023554.2",1,1.15743006511875
"ENSMMUP00000007104.3",1,1.1780979258911
"YMR003W_mRNA",1,0.934045143691198
"FBpp0077065",1,0.965820833106579
"FBpp0303669",1,0.866490450208248
"ENSOANP00000004720.1",1,1.15255593314558
"FBpp0289271",1,0.893650358854181
"ENSP00000356436.3",1,0.787713597861025
"ENSP00000268058.3",1,1.11657629937312
"YGL136C_mRNA",1,0.803986151112498
"ENSONIP00000003776.1",1,1.15947013947928
"ENSP00000493041.1",1,1.05333853695113
"ENSMUSP00000053483.4",1,1.11481625559824
"Y75B8A.7",1,0.977923777698889
"ENSP00000360184.4",1,0.795166506088605
"ENSCINP00000008581.3",1,0.890661360182404
"YEL032W_mRNA",1,1.07416712944042
"ENSP00000380990.3",1,0.677114157414871
"ENSELUP00000024555.1",1,1.21569955414656
"ENSEBUP00000010985.1",1,1.05714173260671
"YDL092W_mRNA",1,0.961648066360661
"ENSP00000350848.2",1,1.23740468725061
"ENSORLP00000007030.2",1,0.626704727682875
"ENSONIP00000002947.1",1,0.991355075288451
"ENSP00000265174.4",1,0.887832761669917
"ENSRNOP00000034180.3",1,0.576818369217387
"ENSFCAP00000041202.1",1,1.06442518172356
"FBpp0081342",1,1.09445633857292
"ENSMUSP00000049147.4",1,1.15092550391269
"ENSMUSP00000151403.1",1,1.39064971593945
"ENSP00000397891.1",1,0.594298164372799
"C03A3.3",1,0.367812416154812
"ENSPTRP00000086742.1",1,1.03338252864602
"Y73B6A.4",1,0.628004328279134
"ENSCINP00000008964.3",1,0.589673849694989
"FBpp0289702",1,1.09156732485729
"ENSEBUP00000005708.1",1,1.22259303192622
"ENSOARP00000011962.1",1,1.06180162929254
"FBpp0099920",1,-0.069346879433497
"ENSORLP00000034791.1",1,0.759766774061915
"FBpp0289481",1,1.18644825531192
"FBpp0087569",1,1.04478097142348
"F49F1.14",1,1.01669771909754
"FBpp0308797",1,0.554072427883921
"W03D2.4",1,0.464769796808908
"ENSP00000415589.1",1,0.791858172647048
"YGR280C_mRNA",1,0.836414912641298
"ENSEBUP00000009083.1",1,0.934926473754431
"T07A9.9a.1",1,1.15151777574361
"ENSBTAP00000003444.6",1,0.461559329322452
"C18A3.3",1,1.06851658517078
"ENSMUSP00000027626.6",1,1.0339563692496
"FBpp0306760",1,0.740389487781212
"ENSSSCP00000036461.1",1,0.826527935098629
"YPR100W_mRNA",1,1.25055339706535
"YJR088C_mRNA",1,0.426137711145791
"ENSCINP00000005569.3",1,0.735718382118222
"YGR159C_mRNA",1,0.738187817337231
"ENSOCUP00000020560.1",1,0.609041209013248
"ENSXETP00000062387.1",1,1.17396613449997
"ENSP00000430309.1",1,1.03323923795129
"YGL178W_mRNA",1,1.06371002516917
"K10C9.3",1,1.11224337058542
"ENSP00000350012.3",1,1.02673427603589
"ENSFCAP00000050423.1",1,0.751823023358641
"YLR192C_mRNA",1,1.04786308994272
"W02D3.11a",1,1.15839190019891
"ENSEBUP00000018798.1",1,0.973622355653728
"ENSP00000443585.1",1,0.966262098386057
"ENSCPOP00000031876.1",1,0.827611100019568
"YMR014W_mRNA",1,0.989609461011341
"ENSMUSP00000137476.1",1,0.842114501120791
"ENSP00000487420.1",1,1.28385326158249
"YML042W_mRNA",1,0.952252981878963
"YDR174W_mRNA",1,1.09531997279885
"ENSP00000421839.1",1,1.32115996358461
"FBpp0293470",1,1.03485690437227
"ENSECAP00000029297.1",1,0.855357818765622
"ENSORLP00000030377.1",1,1.15437523259515
"ENSELUP00000000304.1",1,0.956635525025652
"FBpp0076825",1,0.974317914864613
"CD4.3.1",1,0.820459138668234
"ENSP00000351926.4",1,1.03919702851897
"ENSMUSP00000070149.4",1,0.414940622798849
"ENSP00000272091.7",1,0.983652649342715
"YNL225C_mRNA",1,0.990521310176091
"ENSP00000462950.1",1,1.03678772414376
"ENSP00000431520.1",1,0.701830396830807
"ENSRNOP00000073234.1",1,1.00473626267597
"ENSELUP00000038451.1",1,1.08168353585681
"ENSGALP00000072364.1",1,1.13988813800718
"YDR332W_mRNA",1,1.12820718512056
"ENSMUSP00000115155.1",1,1.43984807383957
"K06H7.3.1",1,0.943496615977789
"ENSMUSP00000105976.2",1,0.825784730623208
"ENSTRUP00000051952.1",1,0.649953492046862
"ENSECAP00000022006.2",1,0.770530067979696
"ENSONIP00000022532.1",1,0.484861760355598
"F54D8.2.1",1,0.88997276014353
"ENSMUSP00000108236.3",1,0.62178973778628
"ENSTRUP00000051778.1",1,1.04592709717457
"ENSP00000495765.1",1,1.1677994080405
"ENSP00000408108.2",1,1.33995224484315
"YGL130W_mRNA",1,1.07264108144379
"FBpp0297502",1,1.09730171853396
"YNR006W_mRNA",1,1.0242450164403
"ENSP00000395872.1",1,1.22661968633917
"ENSP00000262640.6",1,1.04786941051981
"Y66H1B.4",1,0.812886150146671
"YPL243W_mRNA",1,1.02976301306538
"ENSECAP00000000188.2",1,1.1686897200068
"YNL134C_mRNA",1,1.01889169159832
"ENSGALP00000061989.1",1,0.956361342970401
"YDR292C_mRNA",1,0.951264800536806
"ENSP00000291634.6",1,1.03020485214177
"ENSP00000407448.1",1,1.00445746152697
"ENSMUSP00000021335.5",1,0.68154099630781
"FBpp0293396",1,0.964762223181943
"YHL021C_mRNA",1,0.739731306608727
"ENSECAP00000031106.1",1,1.06098893442718
"C29F5.3",1,1.13026827212518
"ENSMUSP00000070680.2",1,0.901954458546447
"ENSMUSP00000107173.1",1,1.09275465418837
"YHR108W_mRNA",1,0.93706199626266
"FBpp0081651",1,0.926391155058819
"ENSP00000432661.1",1,0.905205287375859
"Y97E10AR.5",1,0.831948058704604
"ENSP00000228506.3",1,0.939972461804814
"ENSP00000252992.4",1,1.00378087513383
"ENSPTRP00000093248.1",1,1.12021616397437
"YLR196W_mRNA",1,0.746544517530678
"ENSELUP00000035224.1",1,1.09156773540172
"ENSOARP00000019458.1",1,0.725601128915474
"ENSMUSP00000072136.5",1,0.53368363819921
"ENSP00000453284.1",1,0.772691913686163
"ENSDARP00000125630.1",1,0.967410230236791
"ENSP00000436834.1",1,0.709034083635959
"ENSELUP00000020308.1",1,0.587756118898931
"ENSPTRP00000078410.1",1,0.862056599128811
"FBpp0089363",1,1.22819479290155
"YCR028C.A_mRNA",1,1.08245372214693
"ENSRNOP00000073490.1",1,1.19933428050657
"B0205.8.1",1,0.834300760999147
"FBpp0084759",1,0.476230371478673
"ENSP00000425042.1",1,0.722949207564307
"ENSDARP00000129551.1",1,1.01960655848042
"ENSGALP00000073601.1",1,0.931426549858627
"ENSMUSP00000032216.6",1,0.661241023044401
"ENSELUP00000008691.1",1,1.07081130011146
"ENSP00000376899.2",1,0.750351372093137
"ENSMUSP00000067290.2",1,0.733667602768183
"YLL026W_mRNA",1,1.07339510531865
"ENSCINP00000015337.3",1,0.90467339548077
"ENSFCAP00000035220.2",1,1.01466529516368
"YGR178C_mRNA",1,1.06846828211004
"ENSECAP00000036780.1",1,1.17974023116715
"ENSMUSP00000035222.5",1,0.587549854278297
"ENSECAP00000030691.1",1,0.973891296997125
"FBpp0084171",1,0.847260862919169
"YGR093W_mRNA",1,0.933151858335946
"FBpp0291628",1,0.900477821628255
"ENSP00000420893.1",1,1.17601417217984
"YDR051C_mRNA",1,-0.00332100116883094
"F58A4.9.1",1,0.880744790496452
"ENSXETP00000064123.1",1,1.07288328914286
"YBR078W_mRNA",1,1.37941317544366
"ENSEBUP00000016546.1",1,0.931440616232764
"ENSEBUP00000003281.1",1,1.06437764057848
"FBpp0077630",1,1.02732108095938
"ENSP00000357727.3",1,0.38095485806684
"YDR482C_mRNA",1,0.781492658425462
"ENSP00000384939.3",1,1.03367035053401
"ENSP00000415949.2",1,0.331164693907195
"FBpp0072214",1,1.06493024620968
"ENSMUSP00000074724.6",1,0.793405550702013
"ENSP00000273317.4",1,0.813922892977476
"ENSELUP00000023970.1",1,1.07854010413947
"ENSTRUP00000025709.2",1,-0.444627401130052
"ENSCINP00000010340.3",1,1.02344513780848
"ENSEBUP00000016785.1",1,1.34358900942857
"ENSCINP00000033503.1",1,0.053014620508621
"ENSDARP00000130821.1",1,0.898002326418843
"FBpp0078376",1,1.07200832631746
"K04F10.1",1,0.862983008969561
"YHR067W_mRNA",1,0.966988276679498
"ENSP00000359990.3",1,1.25638076068019
"ENSMUSP00000096136.4",1,0.851156957088781
"ENSDARP00000054875.6",1,0.843685836685505
"YIL143C_mRNA",1,1.04359312006275
"FBpp0075534",1,0.925665121396122
"ENSOCUP00000012778.3",1,1.09295209304058
"ENSBTAP00000025736.5",1,1.04169919219377
"ENSECAP00000028198.1",1,1.15451188799681
"ENSOCUP00000001681.3",1,0.934998842482345
"ENSSSCP00000041733.1",1,1.19017888370225
"YLR271W_mRNA",1,1.04277784115971
"C53C9.2.1",1,1.13037648811357
"ENSP00000367265.4",1,0.819072922078434
"ENSP00000493048.1",1,0.713295822553609
"C41G7.3",1,0.711706954726644
"ENSPMAP00000005385.1",1,0.612632994184374
"ENSSSCP00000035104.1",1,1.00664257682278
"ENSP00000441434.1",1,0.19956157525226
"FBpp0070465",1,1.07422059417057
"ENSMGAP00000005833.2",1,0.737999141346184
"YPR008W_mRNA",1,0.918193370449581
"ENSOARP00000001633.1",1,0.667819345868132
"ENSP00000495845.1",1,0.7836124094738
"YNL248C_mRNA",1,1.22421327450679
"ENSCINP00000005575.3",1,0.680881537433369
"ENSOARP00000010820.1",1,1.20751428810211
"ENSELUP00000028607.1",1,0.725710569373848
"ENSBTAP00000001851.5",1,0.75542619846064
"YKL170W_mRNA",1,1.31464248831217
"ENSBTAP00000057191.1",1,1.5902186874952
"ENSCINP00000034981.1",1,1.07797284755985
"YJR093C_mRNA",1,0.874789007975682
"ENSP00000356110.4",1,0.969886868736233
"ENSORLP00000016793.2",1,1.0227984584156
"ENSECAP00000046654.1",1,1.29996702384557
"FBpp0081384",1,1.26498684748022
"YGR234W_mRNA",1,0.901154817663322
"YNL005C_mRNA",1,1.12048649446758
"Y48E1B.2a",1,1.18404467578679
"YHR105W_mRNA",1,0.873427030388356
"FBpp0071822",1,1.01864757067021
"ENSFCAP00000002340.4",1,1.21956855117642
"ENSELUP00000004695.1",1,0.946007703269176
"ENSMUSP00000035230.5",1,0.728534973298094
"ENSP00000449824.1",1,1.11424556361156
"T23B5.1a",1,0.71668714603336
"ENSMUSP00000007042.5",1,1.00725600244017
"ENSFCAP00000045269.1",1,0.963015905022524
"ENSP00000480150.1",1,1.05716098501277
"ENSMUSP00000042918.8",1,0.764318306103265
"K10C8.1",1,0.540264977690403
"ENSBTAP00000045820.2",1,1.21744567968424
"T09B4.9",1,0.787395730963152
"ENSGALP00000064212.2",1,0.572732493387656
"YGR245C_mRNA",1,0.999807062403648
"ENSP00000470127.1",1,0.771311923145012
"ENSP00000418631.1",1,0.580177816561681
"YLR068W_mRNA",1,0.856395523944013
"ENSP00000296543.4",1,1.15639599628674
"ENSDARP00000112151.2",1,1.02210521279856
"ENSP00000209873.4",1,0.725907085585588
"YBR079C_mRNA",1,0.699341268673405
"ENSMUSP00000138778.1",1,0.707798786028359
"F14F9.5",1,1.01525079835412
"ENSP00000360683.3",1,0.6942966523884
"FBpp0086524",1,0.84779169292446
"ENSECAP00000010341.2",1,0.976578202508372
"R08D7.4b.1",1,0.981431580155264
"ENSMUSP00000076957.3",1,0.92894969135274
"ENSECAP00000045060.1",1,1.00023891737268
"ENSMUSP00000106199.1",1,0.829851195605795
"ENSSSCP00000040375.1",1,0.0175534657487542
"ZC404.8.1",1,1.0708447359098
"ENSECAP00000044487.1",1,0.981606437569596
"YPL043W_mRNA",1,0.934475066416382
"FBpp0073739",1,1.16798301772394
"ENSPMAP00000004862.1",1,1.15411835635035
"FBpp0086689",1,0.96503088789545
"ENSDARP00000014631.10",1,0.930681559001245
"YKL138C_mRNA",1,1.11130650618006
"ENSMUSP00000105094.2",1,0.787468744947564
"ENSOANP00000008625.2",1,1.15948211823218
"ENSP00000484492.1",1,0.721402129651165
"YCR003W_mRNA",1,1.10256531555041
"FBpp0308230",1,1.17277724898185
"ENSDARP00000105821.2",1,1.0450251670336
