"","class","pre"
"ENSECAP00000019988.2",1,1.52589654337928
"FBpp0291259",1,0.714847067799834
"YOL059W_mRNA",1,0.661337652209801
"ENSECAP00000003823.2",1,1.31102357703811
"ENSCINP00000018655.3",1,1.14843580635281
"ENSELUP00000011075.1",1,0.984927488909344
"YFR032C_mRNA",1,0.896041437956597
"ZK1290.6",1,0.99735762247045
"ENSMUSP00000045126.7",1,1.26470111541915
"T21C9.12",1,1.18499330643228
"ENSORLP00000002509.2",1,1.26057789600974
"ENSP00000481752.1",1,0.963531436847979
"ENSELUP00000003411.1",1,1.16936620776389
"FBpp0079899",1,1.13951494339691
"ENSONIP00000018299.1",1,1.25493388375293
"FBpp0080906",1,1.00975597944418
"FBpp0077624",1,0.943764667923902
"ENSP00000333199.8",1,1.01135536240778
"YOR165W_mRNA",1,0.762416859356283
"ENSMUSP00000086873.4",1,1.02902610748691
"ENSXETP00000029449.3",1,0.642954993908112
"YDL043C_mRNA",1,1.18672772662751
"ENSP00000258975.6",1,1.03473700893627
"ENSP00000341483.5",1,0.869634242743557
"YDR353W_mRNA",1,0.519421562136773
"ENSGALP00000027063.4",1,1.03843743288981
"YHR179W_mRNA",1,0.373215276385187
"ENSTRUP00000000955.2",1,0.798630942976987
"FBpp0075902",1,1.03965679142672
"ENSELUP00000003086.1",1,1.30770238896555
"ENSBTAP00000004683.6",1,1.20516029517995
"Y57G11C.3a",1,1.03856975306316
"ENSPTRP00000091589.1",1,0.303991432936528
"ENSEBUP00000007367.1",1,1.29019047239261
"ENSEBUP00000016665.1",1,1.34046673526605
"H15N14.1c",1,1.15968431784863
"ENSELUP00000034817.1",1,1.15738313664349
"YLR165C_mRNA",1,0.83427380502546
"YML113W_mRNA",1,1.09254805421908
"YGR276C_mRNA",1,0.795644161777401
"FBpp0072940",1,1.23138517578515
"ENSTRUP00000055661.1",1,0.779200368042378
"ENSOARP00000022183.1",1,0.712865745439841
"ENSDARP00000127323.1",1,1.30905325504226
"ENSMMUP00000002474.3",1,0.948049534691732
"ENSMUSP00000055271.8",1,0.814286642302117
"R10E11.9",1,1.20898399856894
"ENSECAP00000016744.2",1,1.28750826440132
"YDR365C_mRNA",1,1.17531126435002
"ENSORLP00000029403.1",1,0.928136789892034
"ENSBTAP00000058871.1",1,0.85193205055741
"YGL068W_mRNA",1,0.841229787833083
"T20B12.7",1,1.0469499383442
"T07D4.4a",1,0.927165992191292
"ENSBTAP00000067611.1",1,1.10210735995858
"YBL057C_mRNA",1,1.2320342839384
"ENSP00000355518.3",1,0.680512166627773
"YMR090W_mRNA",1,0.510596114244592
"ENSP00000444968.1",1,1.17691821930947
"ENSBTAP00000057457.1",1,1.05538264022096
"YGL243W_mRNA",1,0.929240388892764
"ENSECAP00000011666.2",1,1.31252482237164
"ENSECAP00000017270.2",1,0.375497996418138
"ENSEBUP00000004368.1",1,0.992255573269921
"C18A3.1",1,0.550658811252557
"ENSP00000345347.5",1,0.867385582275339
"YDR513W_mRNA",1,1.29701277760701
"ENSDARP00000121489.1",1,0.720753206426216
"Y51H4A.15",1,0.533550650878478
"ENSOANP00000007188.2",1,1.16163122612756
"ENSDARP00000136809.1",1,0.890476391980271
"ENSFCAP00000049045.1",1,0.996882809399706
"ENSOANP00000021272.2",1,1.02092326123047
"F33D4.5",1,1.36658593220953
"YHR189W_mRNA",1,0.0201980700232871
"ENSDARP00000035017.7",1,1.19051765357305
"F59A2.3.1",1,1.19549399252926
"ENSGALP00000073581.1",1,0.813360867813141
"C35D10.12",1,1.38137691576052
"FBpp0086687",1,1.08282695231886
"ENSGALP00000007858.6",1,0.935288069594553
"ENSEBUP00000020190.1",1,0.77643250949821
"FBpp0084778",1,0.996556808008489
"ENSONIP00000015825.1",1,1.06286089887146
"ENSRNOP00000074355.1",1,0.606840371289644
"M7.3",1,1.00377875498255
"ENSORLP00000018586.2",1,1.07167628025578
"FBpp0072970",1,0.908548617749812
"FBpp0087562",1,0.635573879701898
"ENSCINP00000016192.3",1,0.761602885983742
"ENSP00000491638.1",1,1.32535506249971
"ENSMUSP00000053514.6",1,0.750567172125412
"ENSP00000418535.2",1,0.462535452566527
"ENSECAP00000015649.2",1,1.26913177829573
"ENSP00000262613.5",1,0.997773358401474
"ENSMUSP00000145308.1",1,1.04594492816642
"ENSORLP00000028326.1",1,1.05547328511571
"Y59A8B.10a.1",1,1.13490486611275
"YEL002C_mRNA",1,0.661682444196052
"ENSBTAP00000005226.4",1,0.944054601694611
"YGL162W_mRNA",1,1.22905932963371
"ENSOARP00000004447.1",1,0.68273747392894
"ENSP00000402829.2",1,0.794037316662012
"ENSMMUP00000060340.1",1,0.632922868016803
"ENSORLP00000034270.1",1,1.40252726163242
"ENSECAP00000016122.2",1,1.16634304249679
"ENSP00000280346.6",1,0.822610313272845
"ENSMUSP00000115890.1",1,0.89294756990599
"YMR178W_mRNA",1,0.138586355295453
"ENSXETP00000024915.2",1,0.746843305814728
"Y37D8A.21",1,1.17196877228408
"T23D8.5",1,-0.430328268235998
"YNL064C_mRNA",1,1.4114666184778
"ENSMUSP00000129739.1",1,1.05370224262209
"ENSMUSP00000044420.3",1,1.33003753714005
"YMR173W_mRNA",1,0.362780609503593
"ENSTRUP00000052119.1",1,0.10375617298677
"ENSFCAP00000027283.2",1,0.743500328025046
"ENSBTAP00000060607.1",1,0.629495305528802
"FBpp0089139",1,1.21629152520448
"ENSP00000342778.4",1,0.739122968707474
"FBpp0293000",1,1.23314375626423
"ENSMMUP00000030178.3",1,0.896679147422169
"R53.2.1",1,0.905350826682361
"FBpp0080929",1,1.1053937607184
"ENSTRUP00000053058.1",1,0.619965739375733
"ENSP00000465369.1",1,1.20254574226673
"ENSEBUP00000014064.1",1,1.09677639157279
"ENSTRUP00000051901.1",1,0.858001281764724
"FBpp0082540",1,0.736213258469973
"ENSMUSP00000128969.1",1,1.02513845800147
"ENSOANP00000018556.1",1,1.00020264331951
"YOR017W_mRNA",1,0.995474168819787
"ENSP00000381225.1",1,1.12932882369457
"ENSP00000422518.1",1,1.09575463944284
"ENSGALP00000052382.2",1,1.10443385151939
"C07E3.2",1,0.93060619880443
"ENSSSCP00000036509.1",1,0.883666952040763
"ENSFCAP00000008066.4",1,0.942417314971546
"ENSSSCP00000010454.3",1,0.973814331772266
"ENSTRUP00000052770.1",1,1.12632922027246
"C54H2.3",1,0.776019538181392
"ZC477.5",1,0.768900119375584
"ENSDARP00000142685.1",1,0.359037433652049
"YGR250C_mRNA",1,0.796662809629426
"F07H5.10",1,0.72033451478522
"ENSONIP00000014347.1",1,0.716251262441574
"ENSTRUP00000055944.1",1,0.636260339339969
"ENSBTAP00000026257.6",1,1.01595767621072
"F23F1.9",1,0.870723430847256
"ENSCINP00000021107.3",1,1.1958251333298
"ENSRNOP00000001791.5",1,0.721816895930959
"ENSMUSP00000070751.5",1,0.693746652499488
"ENSTRUP00000048214.1",1,0.299292955055872
"YHR064C_mRNA",1,0.999781230511765
"ENSORLP00000044905.1",1,1.17915922235203
"ENSEBUP00000015553.1",1,0.39394776635461
"ENSP00000468090.1",1,0.751982321983425
"ENSMUSP00000030201.7",1,0.247837961289372
"YDL202W_mRNA",1,0.93827244741332
"ENSECAP00000008420.2",1,1.07993961436885
"YDR398W_mRNA",1,1.48596089061201
"ENSCINP00000010056.3",1,1.14883748702341
"FBpp0079445",1,1.1838394738108
"ENSEBUP00000026030.1",1,0.629486018698805
"ENSP00000357838.5",1,0.415909283538031
"ENSP00000459029.1",1,0.78491278928376
"C25D7.8.1",1,0.491206628873688
"M88.5c",1,0.970079411012857
"YNL015W_mRNA",1,-0.0894889065943093
"ENSDARP00000099658.2",1,1.1031667665222
"ENSP00000355586.4",1,1.22884690176006
"YCR046C_mRNA",1,1.11544612185897
"YGL246C_mRNA",1,0.913337817239745
"YDR251W_mRNA",1,0.989220651762091
"ENSMUSP00000090230.6",1,1.12539074426252
"FBpp0074129",1,1.12372651179403
"ENSP00000475900.1",1,0.411292067704499
"ENSSSCP00000038692.1",1,1.24852599998741
"ENSDARP00000089746.3",1,0.661857601734773
"ENSP00000466275.3",1,0.541073004040879
"FBpp0087974",1,1.04376878871197
"FBpp0291095",1,1.16150257363051
"ENSMUSP00000113204.1",1,0.8765217366337
"YNL055C_mRNA",1,0.976930460921701
"ENSP00000488192.1",1,0.967788835277744
"ENSEBUP00000018957.1",1,1.05907600722647
"FBpp0289795",1,0.881361422393274
"ENSEBUP00000019437.1",1,0.881850536846112
"ENSORLP00000014773.1",1,0.948942092204189
"ENSGALP00000066604.1",1,0.498792682238461
"ENSMUSP00000006301.4",1,0.976688004816089
"ENSGALP00000073657.1",1,0.867714651440437
"ENSOARP00000011326.1",1,0.22212835498278
"ENSP00000425460.1",1,1.13031578946243
"ENSP00000366179.3",1,1.20538382136578
"ENSECAP00000025042.1",1,1.22016695451636
"ZK938.7.1",1,0.615982059407724
"ENSEBUP00000014135.1",1,1.39169828943274
"FBpp0084281",1,0.803825761680778
"ENSEBUP00000006720.1",1,0.963307172261688
"Y52B11A.10",1,1.39956168471583
"ENSP00000382150.3",1,0.925243943642181
"ENSP00000381736.5",1,1.32666528190746
"ENSMUSP00000041732.5",1,1.03460959954269
"C49H3.9",1,1.17877792969033
"ENSP00000424735.1",1,0.33537337491844
"ENSORLP00000041158.1",1,1.20729367446881
"ENSECAP00000025580.1",1,0.60184338994431
"FBpp0073597",1,0.833331692662686
"ENSMUSP00000023486.8",1,0.629264063327235
"ENSXETP00000062146.1",1,1.10624848335571
"ENSP00000496997.1",1,0.60685206948122
"FBpp0087649",1,1.18977964048804
"ENSMUSP00000099411.3",1,0.18554940542359
"ENSMUSP00000063325.5",1,0.418983167931554
"ENSCINP00000013281.3",1,1.01979917329607
"FBpp0088518",1,1.10485123382405
"ENSDARP00000078653.3",1,0.853320604647215
"ENSP00000478171.1",1,1.26604864696205
"EEED8.10a",1,0.583762731238853
"YDL103C_mRNA",1,0.866956234135437
"FBpp0077504",1,0.382746671021237
"YDR117C_mRNA",1,0.910392421518941
"ENSFCAP00000011350.5",1,1.38873037609327
"ENSORLP00000021673.2",1,0.605793250259218
"ENSMUSP00000113678.1",1,0.991559343563135
"R03D7.7",1,1.04032951536988
"ENSMUSP00000105646.2",1,1.16092194482184
"YMR203W_mRNA",1,0.954629749597953
"YJL218W_mRNA",1,0.146804977952186
"ENSMUSP00000005077.6",1,0.856282874883476
"ENSP00000403365.2",1,0.692697877495602
"ENSMUSP00000023105.3",1,0.383842571031396
"ENSXETP00000043135.3",1,0.800155274200581
"ENSMUSP00000021052.9",1,0.775066632728483
"F02A9.3.1",1,0.869112783552336
"YDR440W_mRNA",1,1.14991640236517
"ENSEBUP00000027550.1",1,1.01819247741189
"FBpp0309755",1,1.06727707015033
"ENSEBUP00000024449.1",1,0.674455433764135
"ENSONIP00000011860.1",1,0.893108407197572
"T22B7.4",1,1.10365149809274
"C09G9.6",1,1.18731905113489
"FBpp0076284",1,1.25213063979369
"YLR244C_mRNA",1,0.686750545123253
"ENSMUSP00000070504.7",1,1.11187539037586
"YDR129C_mRNA",1,1.22769747473615
"ENSCINP00000020322.3",1,0.987406590704545
"FBpp0080387",1,0.971020566163266
"ENSMUSP00000054307.6",1,1.26912805284103
"ENSP00000484616.1",1,1.02835588513479
"ENSCINP00000018420.3",1,1.20151999144857
"ENSP00000458350.1",1,0.928548893670962
"ENSDARP00000098110.3",1,0.941990368909466
"ENSOARP00000019407.1",1,1.18392501926639
"ENSEBUP00000004175.1",1,1.06701862954328
"ENSONIP00000012027.1",1,0.643135896624947
"ENSMUSP00000082288.5",1,1.07998132735942
"YNL208W_mRNA",1,1.58825708284942
"ENSMUSP00000138083.1",1,0.792103910622397
"ENSCINP00000012825.3",1,1.0472944970676
"ENSP00000406061.2",1,0.893884075383057
"ENSECAP00000001477.2",1,1.13094594578593
"ENSBTAP00000012544.3",1,0.848071142261219
"ENSOARP00000011131.1",1,1.11538199145125
"ENSP00000434611.1",1,0.7504964290353
"FBpp0084267",1,1.06325758101958
"YPL105C_mRNA",1,1.0789299363847
"ENSXETP00000029511.3",1,0.775189589399489
"ENSMUSP00000133204.1",1,0.378781782927082
"YNR021W_mRNA",1,0.786715100107097
"T21B10.1",1,0.983451262047535
"YDL131W_mRNA",1,0.616376677146218
"ENSMUSP00000144984.1",1,0.445171476497569
"ENSMUSP00000034644.8",1,0.990775170099104
"ENSELUP00000018186.1",1,1.08900790145904
"ENSP00000430639.1",1,0.463456549135307
"Y53G8AR.9",1,0.941851626306905
"ENSMUSP00000005413.3",1,1.2262004853608
"ENSP00000429824.1",1,1.06270405129986
"ENSCHIP00000020925.1",1,1.21148561556935
"ENSORLP00000035570.1",1,1.15120952338835
"ENSMFAP00000043251.1",1,1.12496714540448
"ZK1307.9",1,1.03071513031325
"ENSMMUP00000038684.2",1,1.14060643495018
"ENSP00000354218.4",1,1.14749076686741
"ENSGALP00000010944.6",1,0.563821290617686
"FBpp0309175",1,0.998467250754756
"ENSEBUP00000022850.1",1,1.32100562626116
"ENSP00000413346.1",1,0.246790657410455
"ENSECAP00000033733.1",1,1.11398245413112
"YCR090C_mRNA",1,0.37514373195679
"ENSP00000463481.1",1,0.726464454315497
"Y54E10A.7.1",1,0.515754586849245
"ENSP00000435272.1",1,0.9306823296661
"ENSRNOP00000071179.1",1,0.401917086066551
"FBpp0300877",1,0.874669513678414
"YJL096W_mRNA",1,1.11211662968952
"ENSCHIP00000009391.1",1,1.02312488191033
"FBpp0304100",1,1.00080135705641
"K11D2.5",1,1.00237134839437
"C34E10.11",1,0.954813971609187
"ENSOCUP00000023554.2",1,1.11206945602766
"ENSMMUP00000007104.3",1,1.31298031492275
"YMR003W_mRNA",1,0.994800697916434
"FBpp0077065",1,1.06277029708416
"FBpp0303669",1,0.628542312320757
"ENSOANP00000004720.1",1,0.911645945515383
"FBpp0289271",1,0.835191144985412
"ENSP00000356436.3",1,0.855770890335673
"ENSP00000268058.3",1,0.928718050746633
"YGL136C_mRNA",1,0.653401900706632
"ENSONIP00000003776.1",1,1.00027183306253
"ENSP00000493041.1",1,1.08136193846312
"ENSMUSP00000053483.4",1,1.14366667357957
"Y75B8A.7",1,0.968881170787339
"ENSP00000360184.4",1,0.65719123784991
"ENSCINP00000008581.3",1,0.980674209189531
"YEL032W_mRNA",1,0.948691298247251
"ENSP00000380990.3",1,0.755989546587966
"ENSELUP00000024555.1",1,1.22392846853652
"ENSEBUP00000010985.1",1,1.05652401486123
"YDL092W_mRNA",1,0.939822018450335
"ENSP00000350848.2",1,1.37863285681245
"ENSORLP00000007030.2",1,0.583983688250302
"ENSONIP00000002947.1",1,1.01723994928806
"ENSP00000265174.4",1,1.43161000661563
"ENSRNOP00000034180.3",1,0.753081545719984
"ENSFCAP00000041202.1",1,1.29931149441922
"FBpp0081342",1,1.02481320217672
"ENSMUSP00000049147.4",1,1.29926160761625
"ENSMUSP00000151403.1",1,1.613312651417
"ENSP00000397891.1",1,0.900560335338583
"C03A3.3",1,-0.183522609707595
"ENSPTRP00000086742.1",1,0.910376898271895
"Y73B6A.4",1,0.532738157957622
"ENSCINP00000008964.3",1,0.534406468722738
"FBpp0289702",1,1.20566749859349
"ENSEBUP00000005708.1",1,1.41549608133152
"ENSOARP00000011962.1",1,1.20994081643823
"FBpp0099920",1,-0.0856128943164695
"ENSORLP00000034791.1",1,0.23945423392214
"FBpp0289481",1,1.18081054352349
"FBpp0087569",1,0.98790795581604
"F49F1.14",1,0.743684756307606
"FBpp0308797",1,0.430383150225828
"W03D2.4",1,0.391137028555175
"ENSP00000415589.1",1,0.450525002619753
"YGR280C_mRNA",1,0.632682688159259
"ENSEBUP00000009083.1",1,0.866627285363489
"T07A9.9a.1",1,1.20166883737733
"ENSBTAP00000003444.6",1,0.167671514959963
"C18A3.3",1,1.24148785496235
"ENSMUSP00000027626.6",1,1.05633519112258
"FBpp0306760",1,0.658173485403303
"ENSSSCP00000036461.1",1,0.849064353344329
"YPR100W_mRNA",1,1.26582594159191
"YJR088C_mRNA",1,0.126396422176028
"ENSCINP00000005569.3",1,0.820735125717265
"YGR159C_mRNA",1,0.545747395184782
"ENSOCUP00000020560.1",1,0.602343595195232
"ENSXETP00000062387.1",1,1.43559385422662
"ENSP00000430309.1",1,1.15651330941031
"YGL178W_mRNA",1,0.766376472181713
"K10C9.3",1,0.888664098659153
"ENSP00000350012.3",1,1.32438769401583
"ENSFCAP00000050423.1",1,0.870390663252898
"YLR192C_mRNA",1,1.276595050219
"W02D3.11a",1,1.09187413144276
"ENSEBUP00000018798.1",1,1.25189563696932
"ENSP00000443585.1",1,1.27528216958188
"ENSCPOP00000031876.1",1,0.636380239393958
"YMR014W_mRNA",1,0.946492648153568
"ENSMUSP00000137476.1",1,0.797392877488634
"ENSP00000487420.1",1,1.31991635874322
"YML042W_mRNA",1,0.951883477824584
"YDR174W_mRNA",1,0.986195405650339
"ENSP00000421839.1",1,0.85015171708353
"FBpp0293470",1,1.01421072880005
"ENSECAP00000029297.1",1,0.810460044816476
"ENSORLP00000030377.1",1,1.19855612622037
"ENSELUP00000000304.1",1,0.969366888486516
"FBpp0076825",1,1.00410887057745
"CD4.3.1",1,0.944832194737566
"ENSP00000351926.4",1,0.958300800532863
"ENSMUSP00000070149.4",1,0.323014930100432
"ENSP00000272091.7",1,0.943573136020628
"YNL225C_mRNA",1,0.91695181798706
"ENSP00000462950.1",1,0.725695486805346
"ENSP00000431520.1",1,0.589909019370692
"ENSRNOP00000073234.1",1,1.06244785082278
"ENSELUP00000038451.1",1,0.662988416131197
"ENSGALP00000072364.1",1,1.04113987098965
"YDR332W_mRNA",1,1.02289236282205
"ENSMUSP00000115155.1",1,1.54684723637036
"K06H7.3.1",1,1.01891030258559
"ENSMUSP00000105976.2",1,0.904271792338394
"ENSTRUP00000051952.1",1,0.592603858023523
"ENSECAP00000022006.2",1,0.592997164000962
"ENSONIP00000022532.1",1,0.317714834829216
"F54D8.2.1",1,0.697516102319909
"ENSMUSP00000108236.3",1,0.431228039995316
"ENSTRUP00000051778.1",1,1.23526926973458
"ENSP00000495765.1",1,1.21436927851256
"ENSP00000408108.2",1,1.19705489779817
"YGL130W_mRNA",1,1.1432351595892
"FBpp0297502",1,0.988959008820896
"YNR006W_mRNA",1,1.13156583332795
"ENSP00000395872.1",1,-0.0318675774663465
"ENSP00000262640.6",1,1.39012688604129
"Y66H1B.4",1,0.753142962401853
"YPL243W_mRNA",1,0.767663591258928
"ENSECAP00000000188.2",1,1.12801710649135
"YNL134C_mRNA",1,1.13957129054113
"ENSGALP00000061989.1",1,0.857226793532434
"YDR292C_mRNA",1,0.83882254043671
"ENSP00000291634.6",1,0.926431728784799
"ENSP00000407448.1",1,1.13589711581261
"ENSMUSP00000021335.5",1,0.988632184853566
"FBpp0293396",1,0.792083072719187
"YHL021C_mRNA",1,0.916964990914394
"ENSECAP00000031106.1",1,1.01601842038065
"C29F5.3",1,1.06192241445725
"ENSMUSP00000070680.2",1,0.621863620580657
"ENSMUSP00000107173.1",1,1.15766642151942
"YHR108W_mRNA",1,0.942572634063957
"FBpp0081651",1,1.03271792048132
"ENSP00000432661.1",1,1.04975684256263
"Y97E10AR.5",1,0.962595136998638
"ENSP00000228506.3",1,1.11698024385736
"ENSP00000252992.4",1,1.13022476997964
"ENSPTRP00000093248.1",1,0.982967978734881
"YLR196W_mRNA",1,0.895945024541709
"ENSELUP00000035224.1",1,1.12253612246756
"ENSOARP00000019458.1",1,0.76783490338333
"ENSMUSP00000072136.5",1,0.873870242875438
"ENSP00000453284.1",1,0.549942227313653
"ENSDARP00000125630.1",1,1.05746388290216
"ENSP00000436834.1",1,0.539895052644021
"ENSELUP00000020308.1",1,0.487078245865521
"ENSPTRP00000078410.1",1,1.09257775108006
"FBpp0089363",1,1.07406939092591
"YCR028C.A_mRNA",1,1.14066608692147
"ENSRNOP00000073490.1",1,1.35622317702107
"B0205.8.1",1,1.07981060192725
"FBpp0084759",1,0.209263081079124
"ENSP00000425042.1",1,0.608391276364166
"ENSDARP00000129551.1",1,0.468871084313095
"ENSGALP00000073601.1",1,0.992678568443118
"ENSMUSP00000032216.6",1,0.512259515792416
"ENSELUP00000008691.1",1,1.05979810892996
"ENSP00000376899.2",1,-0.109737877471127
"ENSMUSP00000067290.2",1,0.696325766209905
"YLL026W_mRNA",1,0.905292934795091
"ENSCINP00000015337.3",1,1.02114035610892
"ENSFCAP00000035220.2",1,1.10383082454687
"YGR178C_mRNA",1,0.977557024088816
"ENSECAP00000036780.1",1,1.57190197679433
"ENSMUSP00000035222.5",1,1.08593551575724
"ENSECAP00000030691.1",1,1.01842257109506
"FBpp0084171",1,0.602567945752744
"YGR093W_mRNA",1,0.758512703815077
"FBpp0291628",1,0.917351336309429
"ENSP00000420893.1",1,1.29774532637295
"YDR051C_mRNA",1,-0.12921795586511
"F58A4.9.1",1,0.615960425604011
"ENSXETP00000064123.1",1,0.911989115412496
"YBR078W_mRNA",1,0.955522387115757
"ENSEBUP00000016546.1",1,1.14550831867203
"ENSEBUP00000003281.1",1,1.14274026890429
"FBpp0077630",1,0.896758263778966
"ENSP00000357727.3",1,-0.0462469537848778
"YDR482C_mRNA",1,0.813295366200999
"ENSP00000384939.3",1,1.06946496885691
"ENSP00000415949.2",1,0.0633321253395473
"FBpp0072214",1,1.04358256281122
"ENSMUSP00000074724.6",1,0.72322057286081
"ENSP00000273317.4",1,1.0489717941987
"ENSELUP00000023970.1",1,0.9629261586757
"ENSTRUP00000025709.2",1,-0.276812273015715
"ENSCINP00000010340.3",1,0.965131285266044
"ENSEBUP00000016785.1",1,1.02061124389245
"ENSCINP00000033503.1",1,0.0933039452522152
"ENSDARP00000130821.1",1,0.121810282626175
"FBpp0078376",1,1.18267472264248
"K04F10.1",1,0.704144296199879
"YHR067W_mRNA",1,1.06314455831858
"ENSP00000359990.3",1,1.02991466329629
"ENSMUSP00000096136.4",1,0.942100919285138
"ENSDARP00000054875.6",1,0.697859805361739
"YIL143C_mRNA",1,1.01804951138014
"FBpp0075534",1,0.877130624465965
"ENSOCUP00000012778.3",1,1.15420025210076
"ENSBTAP00000025736.5",1,1.1479728738756
"ENSECAP00000028198.1",1,1.28612512409688
"ENSOCUP00000001681.3",1,1.00134810798762
"ENSSSCP00000041733.1",1,0.701258793654106
"YLR271W_mRNA",1,1.01273623269029
"C53C9.2.1",1,1.28623659036292
"ENSP00000367265.4",1,0.709116582893884
"ENSP00000493048.1",1,0.897322168263584
"C41G7.3",1,0.906560668930221
"ENSPMAP00000005385.1",1,0.69964845565512
"ENSSSCP00000035104.1",1,0.911805764134711
"ENSP00000441434.1",1,0.0304648888348803
"FBpp0070465",1,0.982933674069934
"ENSMGAP00000005833.2",1,0.700177214220013
"YPR008W_mRNA",1,0.884607289676984
"ENSOARP00000001633.1",1,0.675531725486498
"ENSP00000495845.1",1,0.879866772818495
"YNL248C_mRNA",1,1.2756132280795
"ENSCINP00000005575.3",1,0.610160551744725
"ENSOARP00000010820.1",1,1.41042439560084
"ENSELUP00000028607.1",1,0.512850839859915
"ENSBTAP00000001851.5",1,0.585190407266482
"YKL170W_mRNA",1,1.45400538638716
"ENSBTAP00000057191.1",1,1.18873430429144
"ENSCINP00000034981.1",1,1.04110832871386
"YJR093C_mRNA",1,1.11947724720495
"ENSP00000356110.4",1,0.929850244350582
"ENSORLP00000016793.2",1,1.1507218558095
"ENSECAP00000046654.1",1,1.26699513520427
"FBpp0081384",1,1.08586422248298
"YGR234W_mRNA",1,0.884708985701706
"YNL005C_mRNA",1,1.08815038993112
"Y48E1B.2a",1,0.993113401348778
"YHR105W_mRNA",1,0.909234674950585
"FBpp0071822",1,0.997616486001853
"ENSFCAP00000002340.4",1,1.3950676415502
"ENSELUP00000004695.1",1,1.09313708158884
"ENSMUSP00000035230.5",1,0.65148141325064
"ENSP00000449824.1",1,0.987552606496875
"T23B5.1a",1,0.701204286502547
"ENSMUSP00000007042.5",1,1.00887257678521
"ENSFCAP00000045269.1",1,1.18056124599016
"ENSP00000480150.1",1,0.462189051716442
"ENSMUSP00000042918.8",1,0.632946728918492
"K10C8.1",1,0.598927017419897
"ENSBTAP00000045820.2",1,1.03776009266983
"T09B4.9",1,1.00791642770641
"ENSGALP00000064212.2",1,0.366069708417641
"YGR245C_mRNA",1,1.02228680278805
"ENSP00000470127.1",1,0.562343318940657
"ENSP00000418631.1",1,0.900162582796412
"YLR068W_mRNA",1,0.690451446946914
"ENSP00000296543.4",1,1.29340686078157
"ENSDARP00000112151.2",1,1.09086750844881
"ENSP00000209873.4",1,0.624210191156293
"YBR079C_mRNA",1,0.802707267033639
"ENSMUSP00000138778.1",1,0.712531050065998
"F14F9.5",1,1.39117302019556
"ENSP00000360683.3",1,0.951205927772863
"FBpp0086524",1,0.723507465128517
"ENSECAP00000010341.2",1,1.18746712732258
"R08D7.4b.1",1,0.678645230106428
"ENSMUSP00000076957.3",1,0.862367357153526
"ENSECAP00000045060.1",1,1.18340153527895
"ENSMUSP00000106199.1",1,0.540186765130507
"ENSSSCP00000040375.1",1,0.537449692733765
"ZC404.8.1",1,1.15216092504216
"ENSECAP00000044487.1",1,1.00528547639717
"YPL043W_mRNA",1,1.10704897028026
"FBpp0073739",1,1.23900000260153
"ENSPMAP00000004862.1",1,1.26960516983774
"FBpp0086689",1,1.15708335800069
"ENSDARP00000014631.10",1,1.05077284340296
"YKL138C_mRNA",1,1.11654623556562
"ENSMUSP00000105094.2",1,0.771924889219382
"ENSOANP00000008625.2",1,1.19949887725752
"ENSP00000484492.1",1,0.817267354777906
"YCR003W_mRNA",1,1.2998730704309
"FBpp0308230",1,1.08920823026254
