"","class","pre"
"ENSPTRP00000091589.1",1,0.718545622609462
"ENSEBUP00000007367.1",1,1.09392287700844
"ENSEBUP00000016665.1",1,1.02083135275997
"H15N14.1c",1,1.06005177517609
"ENSELUP00000034817.1",1,1.073473302507
"YLR165C_mRNA",1,0.984347893313875
"YML113W_mRNA",1,0.997067038233691
"YGR276C_mRNA",1,0.878295784922562
"FBpp0072940",1,1.05787362212129
"ENSTRUP00000055661.1",1,0.90609997642052
"ENSOARP00000022183.1",1,1.0085568796973
"ENSDARP00000127323.1",1,0.582536214693465
"ENSMMUP00000002474.3",1,0.91066253058022
"ENSMUSP00000055271.8",1,1.04528747021145
"R10E11.9",1,1.52187796789682
"ENSECAP00000016744.2",1,1.08018436210299
"YDR365C_mRNA",1,1.03543038618513
"ENSORLP00000029403.1",1,1.01833213428139
"ENSBTAP00000058871.1",1,1.01349194270643
"YGL068W_mRNA",1,1.05569474029161
"T20B12.7",1,0.945409011407492
"T07D4.4a",1,0.993034265776752
"ENSBTAP00000067611.1",1,0.972995027276107
"YBL057C_mRNA",1,1.09614433665184
"ENSP00000355518.3",1,0.915170557659865
"YMR090W_mRNA",1,0.96311516493578
"ENSP00000444968.1",1,0.854522951317991
"ENSBTAP00000057457.1",1,1.02770526718992
"YGL243W_mRNA",1,0.861818019364073
"ENSECAP00000011666.2",1,1.08300695466526
"ENSECAP00000017270.2",1,0.66424823052287
"ENSEBUP00000004368.1",1,1.05802261178329
"C18A3.1",1,0.569339201514582
"ENSP00000345347.5",1,0.878134417082528
"YDR513W_mRNA",1,1.24157826150999
"ENSDARP00000121489.1",1,0.662484528676861
"Y51H4A.15",1,0.866037816115664
"ENSOANP00000007188.2",1,1.1613993191473
"ENSDARP00000136809.1",1,1.05441751811102
"ENSFCAP00000049045.1",1,1.10909256378133
"ENSOANP00000021272.2",1,0.995364769308469
"F33D4.5",1,1.19562921779712
"YHR189W_mRNA",1,0.703844260892119
"ENSDARP00000035017.7",1,1.10132168468523
"F59A2.3.1",1,1.06883595127146
"ENSGALP00000073581.1",1,1.07080403668755
"C35D10.12",1,1.37165830724898
"FBpp0086687",1,1.03055893590709
"ENSGALP00000007858.6",1,1.02755288897048
"ENSEBUP00000020190.1",1,0.895821989797823
"FBpp0084778",1,0.986809524047809
"ENSONIP00000015825.1",1,1.19436694330133
"ENSRNOP00000074355.1",1,0.947820687451135
"M7.3",1,1.08909613179783
"ENSORLP00000018586.2",1,1.03849131095139
"FBpp0072970",1,1.14284282277333
"FBpp0087562",1,1.01511804144332
"ENSCINP00000016192.3",1,1.00529102527103
"ENSP00000491638.1",1,1.12694141228745
"ENSMUSP00000053514.6",1,0.894673133702947
"ENSP00000418535.2",1,0.542170296738465
"ENSECAP00000015649.2",1,1.16404545356907
"ENSP00000262613.5",1,1.11033919224167
"ENSMUSP00000145308.1",1,1.04367586016729
"ENSORLP00000028326.1",1,1.05801150442353
"Y59A8B.10a.1",1,1.17934190943038
"YEL002C_mRNA",1,0.901389154046253
"ENSBTAP00000005226.4",1,0.907106886085953
"YGL162W_mRNA",1,1.03167865083503
"ENSOARP00000004447.1",1,0.785059314234827
"ENSP00000402829.2",1,1.15341532246061
"ENSMMUP00000060340.1",1,0.471789192185993
"ENSORLP00000034270.1",1,0.972532150041521
"ENSECAP00000016122.2",1,1.07223867871213
"ENSP00000280346.6",1,1.10716291302173
"ENSMUSP00000115890.1",1,0.743224268251893
"YMR178W_mRNA",1,0.555700802386927
"ENSXETP00000024915.2",1,0.924353669672215
"Y37D8A.21",1,1.08375304702825
"T23D8.5",1,-0.372585017205911
"YNL064C_mRNA",1,1.17737938383963
"ENSMUSP00000129739.1",1,1.21822238071296
"ENSMUSP00000044420.3",1,1.1583939693299
"YMR173W_mRNA",1,1.18848397052943
"ENSTRUP00000052119.1",1,0.608988614356219
"ENSFCAP00000027283.2",1,1.11418521455895
"ENSBTAP00000060607.1",1,0.864543923097775
"FBpp0089139",1,1.12827714154541
"ENSP00000342778.4",1,0.574286955359189
"FBpp0293000",1,1.16311448078566
"ENSMMUP00000030178.3",1,0.982516478552638
"R53.2.1",1,0.819388308555718
"FBpp0080929",1,1.05921648122663
"ENSTRUP00000053058.1",1,0.867694441634414
"ENSP00000465369.1",1,1.10956541496119
"ENSEBUP00000014064.1",1,1.19291298226383
"ENSTRUP00000051901.1",1,0.851643302596765
"FBpp0082540",1,0.862955241029083
"ENSMUSP00000128969.1",1,1.16771248328195
"ENSOANP00000018556.1",1,1.00203591055526
"YOR017W_mRNA",1,0.908922710204433
"ENSP00000381225.1",1,1.12116294638602
"ENSP00000422518.1",1,0.965840737770939
"ENSGALP00000052382.2",1,1.08754095592294
"C07E3.2",1,0.957712403850879
"ENSSSCP00000036509.1",1,0.785848367878713
"ENSFCAP00000008066.4",1,1.11930568417438
"ENSSSCP00000010454.3",1,0.973329692122948
"ENSTRUP00000052770.1",1,0.919378332107653
"C54H2.3",1,0.983448493390964
"ZC477.5",1,0.668219505235304
"ENSDARP00000142685.1",1,0.0775556403304355
"YGR250C_mRNA",1,0.879719957336421
"F07H5.10",1,1.02199012004089
"ENSONIP00000014347.1",1,1.07462426849812
"ENSTRUP00000055944.1",1,0.878998881538517
"ENSBTAP00000026257.6",1,1.01683242070911
"F23F1.9",1,0.919500222846853
"ENSCINP00000021107.3",1,1.07587687710958
"ENSRNOP00000001791.5",1,0.684326975614289
"ENSMUSP00000070751.5",1,0.667122117981848
"ENSTRUP00000048214.1",1,0.505952703040248
"YHR064C_mRNA",1,0.825929125670647
"ENSORLP00000044905.1",1,1.20648621547474
"ENSEBUP00000015553.1",1,0.878822077861174
"ENSP00000468090.1",1,0.925394438869316
"ENSMUSP00000030201.7",1,0.476564834837681
"YDL202W_mRNA",1,1.06819561010672
"ENSECAP00000008420.2",1,1.06705956788519
"YDR398W_mRNA",1,0.959217533507549
"ENSCINP00000010056.3",1,1.04278955691971
"FBpp0079445",1,0.975530192382647
"ENSEBUP00000026030.1",1,0.482865478347198
"ENSP00000357838.5",1,0.764958194913847
"ENSP00000459029.1",1,0.932951974121361
"C25D7.8.1",1,0.596277424657662
"M88.5c",1,0.990755200066785
"YNL015W_mRNA",1,0.475584027058347
"ENSDARP00000099658.2",1,1.01977116895439
"ENSP00000355586.4",1,0.788363773066765
"YCR046C_mRNA",1,0.991372304625397
"YGL246C_mRNA",1,0.946707256984986
"YDR251W_mRNA",1,1.09262222433127
"ENSMUSP00000090230.6",1,0.823908448976741
"FBpp0074129",1,1.05453052156401
"ENSP00000475900.1",1,0.645519118308353
"ENSSSCP00000038692.1",1,0.899161856179116
"ENSDARP00000089746.3",1,0.511433089380418
"ENSP00000466275.3",1,0.98676137444213
"FBpp0087974",1,0.858504011613936
"FBpp0291095",1,1.01894185671042
"ENSMUSP00000113204.1",1,0.944936632268455
"YNL055C_mRNA",1,1.07922017554084
"ENSP00000488192.1",1,1.00934348793582
"ENSEBUP00000018957.1",1,1.04995752335865
"FBpp0289795",1,0.908756739987209
"ENSEBUP00000019437.1",1,0.840697330029497
"ENSORLP00000014773.1",1,1.10169958377543
"ENSGALP00000066604.1",1,0.646495952989869
"ENSMUSP00000006301.4",1,0.807296450021753
"ENSGALP00000073657.1",1,0.982816662383401
"ENSOARP00000011326.1",1,0.131308828305822
"ENSP00000425460.1",1,0.99718751024626
"ENSP00000366179.3",1,1.10560750348512
"ENSECAP00000025042.1",1,1.01589481550111
"ZK938.7.1",1,0.84953185256225
"ENSEBUP00000014135.1",1,1.0428190623585
"FBpp0084281",1,0.89136360401447
"ENSEBUP00000006720.1",1,0.999172005156967
"Y52B11A.10",1,1.08659626120065
"ENSP00000382150.3",1,1.03258248334685
"ENSP00000381736.5",1,1.05705547249117
"ENSMUSP00000041732.5",1,1.10038031909665
"C49H3.9",1,1.01940307616533
"ENSP00000424735.1",1,0.986494026287881
"ENSORLP00000041158.1",1,1.2720106479728
"ENSECAP00000025580.1",1,0.982338753661403
"FBpp0073597",1,1.03821077413984
"ENSMUSP00000023486.8",1,0.896305133299705
"ENSXETP00000062146.1",1,1.10332836150369
"ENSP00000496997.1",1,0.717057051443501
"FBpp0087649",1,1.10364361217077
"ENSMUSP00000099411.3",1,0.282383419350421
"ENSMUSP00000063325.5",1,0.68645933614777
"ENSCINP00000013281.3",1,0.930276151518844
"FBpp0088518",1,1.01574924599027
"ENSDARP00000078653.3",1,1.08494574574821
"ENSP00000478171.1",1,0.967975650737869
"EEED8.10a",1,0.603366269413967
"YDL103C_mRNA",1,1.23818799124241
"FBpp0077504",1,0.622923235266771
"YDR117C_mRNA",1,1.05169996564716
"ENSFCAP00000011350.5",1,1.138535972407
"ENSORLP00000021673.2",1,0.834331681621806
"ENSMUSP00000113678.1",1,0.984664578820227
"R03D7.7",1,1.10660876926582
"ENSMUSP00000105646.2",1,1.16758587910915
"YMR203W_mRNA",1,0.9118190541462
"YJL218W_mRNA",1,0.545446675951044
"ENSMUSP00000005077.6",1,0.894183652911838
"ENSP00000403365.2",1,0.806045955983768
"ENSMUSP00000023105.3",1,0.617179698871405
"ENSXETP00000043135.3",1,0.935143405134327
"ENSMUSP00000021052.9",1,0.947286983667205
"F02A9.3.1",1,0.925396588639793
"YDR440W_mRNA",1,0.991823328202214
"ENSEBUP00000027550.1",1,1.09515150241487
"FBpp0309755",1,0.987489252270873
"ENSEBUP00000024449.1",1,0.864983940785816
"ENSONIP00000011860.1",1,0.775090313515711
"T22B7.4",1,0.977860277579789
"C09G9.6",1,1.09236054366143
"FBpp0076284",1,1.02532813231732
"YLR244C_mRNA",1,0.611807585093952
"ENSMUSP00000070504.7",1,0.907470527938095
"YDR129C_mRNA",1,1.18955980537546
"ENSCINP00000020322.3",1,1.0054785717769
"FBpp0080387",1,1.03904374282252
"ENSMUSP00000054307.6",1,1.02348737242776
"ENSP00000484616.1",1,0.969519546358545
"ENSCINP00000018420.3",1,1.08356859524589
"ENSP00000458350.1",1,0.978817093163627
"ENSDARP00000098110.3",1,1.05033237204477
"ENSOARP00000019407.1",1,0.888810722117392
"ENSEBUP00000004175.1",1,1.07757892520994
"ENSONIP00000012027.1",1,0.592279607430185
"ENSMUSP00000082288.5",1,0.749034973629516
"YNL208W_mRNA",1,1.16829329711187
"ENSMUSP00000138083.1",1,0.724064776499425
"ENSCINP00000012825.3",1,1.05881807158117
"ENSP00000406061.2",1,0.933812115129367
"ENSECAP00000001477.2",1,1.07896907169927
"ENSBTAP00000012544.3",1,0.790815108199319
"ENSOARP00000011131.1",1,1.0440218797508
"ENSP00000434611.1",1,0.890450725140809
"FBpp0084267",1,1.04434673072355
"YPL105C_mRNA",1,1.06486932339136
"ENSXETP00000029511.3",1,0.911169294148369
"ENSMUSP00000133204.1",1,0.531522529972618
"YNR021W_mRNA",1,0.852233019499681
"T21B10.1",1,0.961935012272034
"YDL131W_mRNA",1,0.751841550958467
"ENSMUSP00000144984.1",1,0.375870970733711
"ENSMUSP00000034644.8",1,1.03460978292742
"ENSELUP00000018186.1",1,1.02387622190299
"ENSP00000430639.1",1,0.355230043930591
"Y53G8AR.9",1,0.842698377350325
"ENSMUSP00000005413.3",1,0.982034112179164
"ENSP00000429824.1",1,1.04299617307032
"ENSCHIP00000020925.1",1,1.19739888044288
"ENSORLP00000035570.1",1,1.11904160804506
"ENSMFAP00000043251.1",1,0.983220629009148
"ZK1307.9",1,1.06422359157504
"ENSMMUP00000038684.2",1,1.03641377729959
"ENSP00000354218.4",1,0.982376826817513
"ENSGALP00000010944.6",1,0.820204170359121
"FBpp0309175",1,1.06757682428202
"ENSEBUP00000022850.1",1,1.00336062107044
"ENSP00000413346.1",1,-0.107553600582214
"ENSECAP00000033733.1",1,1.24754547880629
"YCR090C_mRNA",1,0.536878847421508
"ENSP00000463481.1",1,1.04369767935942
"Y54E10A.7.1",1,0.810612400044713
"ENSP00000435272.1",1,0.785076279992149
"ENSRNOP00000071179.1",1,-0.0609856776842526
"FBpp0300877",1,1.08293367755019
"YJL096W_mRNA",1,0.921246887313275
"ENSCHIP00000009391.1",1,1.15079749043237
"FBpp0304100",1,0.937091231778821
"K11D2.5",1,1.03411448005739
"C34E10.11",1,1.01252311302638
"ENSOCUP00000023554.2",1,1.03647210565494
"ENSMMUP00000007104.3",1,1.14902688412375
"YMR003W_mRNA",1,1.01818099310449
"FBpp0077065",1,1.00681430791335
"FBpp0303669",1,0.899762103935635
"ENSOANP00000004720.1",1,1.04580033698735
"FBpp0289271",1,1.00121749593342
"ENSP00000356436.3",1,0.736322923008419
"ENSP00000268058.3",1,1.23853309522884
"YGL136C_mRNA",1,0.904845153760031
"ENSONIP00000003776.1",1,1.18497277826926
"ENSP00000493041.1",1,1.05510333343805
"ENSMUSP00000053483.4",1,1.07615534001363
"Y75B8A.7",1,1.02173210768209
"ENSP00000360184.4",1,0.780003680400725
"ENSCINP00000008581.3",1,0.977117533921675
"YEL032W_mRNA",1,0.940792643480015
"ENSP00000380990.3",1,0.780260582580147
"ENSELUP00000024555.1",1,1.14924431195618
"ENSEBUP00000010985.1",1,1.05601103227813
"YDL092W_mRNA",1,0.999838491807639
"ENSP00000350848.2",1,0.975133792939131
"ENSORLP00000007030.2",1,0.795847857959845
"ENSONIP00000002947.1",1,0.892434616710916
"ENSP00000265174.4",1,0.825773049443821
"ENSRNOP00000034180.3",1,0.633977614269491
"ENSFCAP00000041202.1",1,0.964275553512178
"FBpp0081342",1,1.1290320931401
"ENSMUSP00000049147.4",1,1.14674014765331
"ENSMUSP00000151403.1",1,1.37849671535088
"ENSP00000397891.1",1,0.894552845211172
"C03A3.3",1,0.525774350582635
"ENSPTRP00000086742.1",1,1.02124989986567
"Y73B6A.4",1,0.876671549366922
"ENSCINP00000008964.3",1,0.688172499077877
"FBpp0289702",1,1.02889221166048
"ENSEBUP00000005708.1",1,1.22515291553259
"ENSOARP00000011962.1",1,1.14758631729567
"FBpp0099920",1,0.327238580353561
"ENSORLP00000034791.1",1,0.699462641963884
"FBpp0289481",1,1.04668420696398
"FBpp0087569",1,1.01026964499274
"F49F1.14",1,1.07667126524778
"FBpp0308797",1,1.00301472448965
"W03D2.4",1,0.576236538593361
"ENSP00000415589.1",1,0.882027768917276
"YGR280C_mRNA",1,0.89324704488694
"ENSEBUP00000009083.1",1,0.930766784239081
"T07A9.9a.1",1,1.18961287282048
"ENSBTAP00000003444.6",1,0.739370759238077
"C18A3.3",1,1.04959452157548
"ENSMUSP00000027626.6",1,0.998911130846093
"FBpp0306760",1,0.855556535436645
"ENSSSCP00000036461.1",1,0.800324820660973
"YPR100W_mRNA",1,1.26112580027501
"YJR088C_mRNA",1,0.568624636688436
"ENSCINP00000005569.3",1,0.692176401979863
"YGR159C_mRNA",1,0.870810755629023
"ENSOCUP00000020560.1",1,0.526751648412462
"ENSXETP00000062387.1",1,1.12303694660501
"ENSP00000430309.1",1,0.931886763897239
"YGL178W_mRNA",1,1.11488548833374
"K10C9.3",1,1.21160266936428
"ENSP00000350012.3",1,1.15733365873109
"ENSFCAP00000050423.1",1,0.776069448293955
"YLR192C_mRNA",1,1.05245707171286
"W02D3.11a",1,1.04189563417738
"ENSEBUP00000018798.1",1,0.962043305167302
"ENSP00000443585.1",1,1.09566826934869
"ENSCPOP00000031876.1",1,0.939893478981833
"YMR014W_mRNA",1,0.990420837742374
"ENSMUSP00000137476.1",1,1.03307795198425
"ENSP00000487420.1",1,1.12345674541948
"YML042W_mRNA",1,0.999108746354087
"YDR174W_mRNA",1,1.01539851476401
"ENSP00000421839.1",1,1.25146636473268
"FBpp0293470",1,0.929280641304503
"ENSECAP00000029297.1",1,0.883910223766391
"ENSORLP00000030377.1",1,1.07197896120853
"ENSELUP00000000304.1",1,1.06315031440113
"FBpp0076825",1,0.949529485419975
"CD4.3.1",1,0.836709429006649
"ENSP00000351926.4",1,1.00903971769251
"ENSMUSP00000070149.4",1,0.561621238333942
"ENSP00000272091.7",1,1.04440005370971
"YNL225C_mRNA",1,1.00790710791769
"ENSP00000462950.1",1,0.988734609757017
"ENSP00000431520.1",1,0.694135359926597
"ENSRNOP00000073234.1",1,1.07200182771226
"ENSELUP00000038451.1",1,1.05666122423382
"ENSGALP00000072364.1",1,1.18860232483288
"YDR332W_mRNA",1,1.1672566400582
"ENSMUSP00000115155.1",1,1.16011995282961
"K06H7.3.1",1,0.994314815389605
"ENSMUSP00000105976.2",1,0.697207368748165
"ENSTRUP00000051952.1",1,0.706859063122238
"ENSECAP00000022006.2",1,0.897888640878518
"ENSONIP00000022532.1",1,0.395802703399766
"F54D8.2.1",1,0.930482303962491
"ENSMUSP00000108236.3",1,0.493657722544199
"ENSTRUP00000051778.1",1,1.06221073596671
"ENSP00000495765.1",1,1.05021992906032
"ENSP00000408108.2",1,0.8586142405036
"YGL130W_mRNA",1,1.00746399917086
"FBpp0297502",1,1.01703491003194
"YNR006W_mRNA",1,1.0899689133592
"ENSP00000395872.1",1,1.20301828612107
"ENSP00000262640.6",1,0.954152325666777
"Y66H1B.4",1,0.922813009503647
"YPL243W_mRNA",1,0.956156190105523
"ENSECAP00000000188.2",1,1.10652837226858
"YNL134C_mRNA",1,0.965135702406264
"ENSGALP00000061989.1",1,0.974796326249624
"YDR292C_mRNA",1,1.00449533157854
"ENSP00000291634.6",1,1.02827145107444
"ENSP00000407448.1",1,1.05850928753936
"ENSMUSP00000021335.5",1,0.660203530087247
"FBpp0293396",1,0.903160294256843
"YHL021C_mRNA",1,0.776508500543067
"ENSECAP00000031106.1",1,0.983481612033588
"C29F5.3",1,1.04829307104601
"ENSMUSP00000070680.2",1,0.945142002929294
"ENSMUSP00000107173.1",1,1.09659572228489
"YHR108W_mRNA",1,0.877771802589319
"FBpp0081651",1,0.952605710252855
"ENSP00000432661.1",1,0.790013739967761
"Y97E10AR.5",1,0.881572231115527
"ENSP00000228506.3",1,0.888923868619583
"ENSP00000252992.4",1,1.04081132801202
"ENSPTRP00000093248.1",1,1.10102603749676
"YLR196W_mRNA",1,0.865080314258566
"ENSELUP00000035224.1",1,1.09797883200763
"ENSOARP00000019458.1",1,0.657179870520111
"ENSMUSP00000072136.5",1,0.466401339100063
"ENSP00000453284.1",1,0.86945089950965
"ENSDARP00000125630.1",1,0.947889332138982
"ENSP00000436834.1",1,0.449419565903168
"ENSELUP00000020308.1",1,0.673471297287142
"ENSPTRP00000078410.1",1,0.634704240264159
"FBpp0089363",1,1.18079930794906
"YCR028C.A_mRNA",1,1.12241691365612
"ENSRNOP00000073490.1",1,1.13930753550505
"B0205.8.1",1,0.73776908654432
"FBpp0084759",1,0.777762300193404
"ENSP00000425042.1",1,0.762750963912695
"ENSDARP00000129551.1",1,0.822414742006081
"ENSGALP00000073601.1",1,0.994308232502871
"ENSMUSP00000032216.6",1,0.842107324178395
"ENSELUP00000008691.1",1,1.09906658655241
"ENSP00000376899.2",1,0.263182669352959
"ENSMUSP00000067290.2",1,0.8491784982634
"YLL026W_mRNA",1,1.03843863201379
"ENSCINP00000015337.3",1,0.885088484660392
"ENSFCAP00000035220.2",1,0.911796094211768
"YGR178C_mRNA",1,1.07057539043335
"ENSECAP00000036780.1",1,1.31771010079741
"ENSMUSP00000035222.5",1,0.622523225143159
"ENSECAP00000030691.1",1,1.01434160575453
"FBpp0084171",1,0.859421309291596
"YGR093W_mRNA",1,0.878109363910912
"FBpp0291628",1,0.939907038887149
"ENSP00000420893.1",1,1.12520742165571
"YDR051C_mRNA",1,0.343015116962418
"F58A4.9.1",1,0.910057998868627
"ENSXETP00000064123.1",1,1.08149209903208
"YBR078W_mRNA",1,1.04215201070393
"ENSEBUP00000016546.1",1,0.887437887279946
"ENSEBUP00000003281.1",1,1.00274177507778
"FBpp0077630",1,0.950873506416379
"ENSP00000357727.3",1,0.69657235705444
"YDR482C_mRNA",1,0.899623813739364
"ENSP00000384939.3",1,1.07759240147542
"ENSP00000415949.2",1,0.662758292922473
"FBpp0072214",1,1.08986287587185
"ENSMUSP00000074724.6",1,0.67370541586371
"ENSP00000273317.4",1,0.910656515128563
"ENSELUP00000023970.1",1,1.07604871329654
"ENSTRUP00000025709.2",1,-0.430051351316994
"ENSCINP00000010340.3",1,1.01645747512049
"ENSEBUP00000016785.1",1,1.0690631751342
"ENSCINP00000033503.1",1,-0.00624852717867463
"ENSDARP00000130821.1",1,0.984709555655778
"FBpp0078376",1,1.14623465562995
"K04F10.1",1,0.886610899861238
"YHR067W_mRNA",1,0.817878134407201
"ENSP00000359990.3",1,1.06490907219019
"ENSMUSP00000096136.4",1,0.961119648728126
"ENSDARP00000054875.6",1,0.769993941263468
"YIL143C_mRNA",1,0.991117630241972
"FBpp0075534",1,0.8697372637747
"ENSOCUP00000012778.3",1,1.30887762769753
"ENSBTAP00000025736.5",1,1.116148597209
"ENSECAP00000028198.1",1,1.14337486483276
"ENSOCUP00000001681.3",1,1.00541103940526
"ENSSSCP00000041733.1",1,0.949882731472115
"YLR271W_mRNA",1,1.03666960194824
"C53C9.2.1",1,1.06766751237438
"ENSP00000367265.4",1,0.871698853781409
"ENSP00000493048.1",1,0.880708479292675
"C41G7.3",1,0.792094913579526
"ENSPMAP00000005385.1",1,0.737970795943003
"ENSSSCP00000035104.1",1,1.02439485512356
"ENSP00000441434.1",1,0.521660231485767
"FBpp0070465",1,1.05063086693912
"ENSMGAP00000005833.2",1,0.661828502257893
"YPR008W_mRNA",1,0.948192290376367
"ENSOARP00000001633.1",1,0.757107682138667
"ENSP00000495845.1",1,0.826430343666477
"YNL248C_mRNA",1,1.15269709055005
"ENSCINP00000005575.3",1,0.78263312666749
"ENSOARP00000010820.1",1,1.0642246789592
"ENSELUP00000028607.1",1,0.856435228286958
"ENSBTAP00000001851.5",1,0.910751693570223
"YKL170W_mRNA",1,1.21399410539224
"ENSBTAP00000057191.1",1,1.43114969138551
"ENSCINP00000034981.1",1,1.04874081391893
"YJR093C_mRNA",1,0.920610103751057
"ENSP00000356110.4",1,0.985444047708777
"ENSORLP00000016793.2",1,1.00815772610892
"ENSECAP00000046654.1",1,1.18923415042946
"FBpp0081384",1,1.14053923816609
"YGR234W_mRNA",1,0.89208274350138
"YNL005C_mRNA",1,1.07595010600528
"Y48E1B.2a",1,1.14188672337958
"YHR105W_mRNA",1,0.954326762484687
"FBpp0071822",1,0.97435152808402
"ENSFCAP00000002340.4",1,1.20655742249363
"ENSELUP00000004695.1",1,1.00477861940894
"ENSMUSP00000035230.5",1,0.795019780545977
"ENSP00000449824.1",1,1.01147470943357
"T23B5.1a",1,0.567912096436404
"ENSMUSP00000007042.5",1,1.04766588844164
"ENSFCAP00000045269.1",1,0.937569840513725
"ENSP00000480150.1",1,1.1541902791866
"ENSMUSP00000042918.8",1,0.917528470829478
"K10C8.1",1,0.662597147380109
"ENSBTAP00000045820.2",1,1.15335360833009
"T09B4.9",1,0.799691201477517
"ENSGALP00000064212.2",1,0.720244397415416
"YGR245C_mRNA",1,0.976173072201892
"ENSP00000470127.1",1,0.902624172211074
"ENSP00000418631.1",1,0.610387349277041
"YLR068W_mRNA",1,0.819350993217788
"ENSP00000296543.4",1,1.16727953319131
"ENSDARP00000112151.2",1,1.04801685050497
"ENSP00000209873.4",1,0.823887477169878
"YBR079C_mRNA",1,0.748769600197995
"ENSMUSP00000138778.1",1,0.705568038099713
"F14F9.5",1,1.01550006805517
"ENSP00000360683.3",1,0.811926012356945
"FBpp0086524",1,0.987470238423075
"ENSECAP00000010341.2",1,1.09028834161593
"R08D7.4b.1",1,0.95026445079358
"ENSMUSP00000076957.3",1,1.00510010013633
"ENSECAP00000045060.1",1,0.989384633569656
"ENSMUSP00000106199.1",1,1.02201284008411
"ENSSSCP00000040375.1",1,-0.140782685559232
"ZC404.8.1",1,1.07425906979521
"ENSECAP00000044487.1",1,1.02624741293897
"YPL043W_mRNA",1,0.970543109637612
"FBpp0073739",1,1.15957498690724
"ENSPMAP00000004862.1",1,1.12480100271182
"FBpp0086689",1,0.97285608333941
"ENSDARP00000014631.10",1,0.87718354318596
"YKL138C_mRNA",1,1.1207583781354
"ENSMUSP00000105094.2",1,0.825215240401181
"ENSOANP00000008625.2",1,1.06354549143791
"ENSP00000484492.1",1,0.825243246569091
"YCR003W_mRNA",1,1.0883438197411
"FBpp0308230",1,1.15542733749389
"ENSDARP00000105821.2",1,0.955136463622095
